school_level,current_school,current_placement,zoned_school,asian,black,hispanic,indian,multi,white,grand_total,total_row
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Bay Crest,3,3,36,0,9,12,63,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Bellamy,0,0,6,3,0,0,9,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Blank/Bad Addr,0,0,12,0,0,3,15,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Cannella,0,0,9,0,0,6,15,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Claywell,0,0,0,0,0,3,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Cleveland,0,0,0,0,6,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Corr,0,0,6,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Crestwood,0,0,24,0,3,3,30,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Davis,0,0,21,0,0,0,21,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Deer Park,3,0,6,0,0,3,12,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Dickenson,45,3,51,0,6,9,114,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Egypt Lake,0,6,18,0,0,0,24,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Essrig,0,0,9,0,0,0,9,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Folsom,0,0,0,0,0,3,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Forest Hills,0,0,15,0,0,0,15,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Foster,0,0,6,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Frost,0,3,0,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Ippolito,0,0,6,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Kimbell,0,0,0,0,0,3,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Lake Magdalene,0,0,6,0,0,6,12,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Lopez,0,0,3,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Lowry,9,0,0,3,0,6,18,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,McKitrick,0,0,0,0,0,3,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Mendenhall,0,0,15,0,0,0,15,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Miles,0,0,3,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Mintz,0,0,6,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Morgan Woods,15,0,48,0,0,3,66,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Northwest,0,0,0,0,0,6,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Oak Grove,3,0,27,0,0,3,33,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Pizzo,0,3,0,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Shaw,0,0,6,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Tampa Bay Boulevard,0,3,3,0,0,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Thonotosassa,0,0,0,0,0,3,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Town and Country,3,0,33,0,0,6,42,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Twin Lakes,0,0,3,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,West Tampa,3,0,0,0,3,0,6,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Westchase,0,0,3,0,0,0,3,FALSE
K-8,HORIZON CHARTER SCH OF TAMPA,Charter,Woodbridge,0,0,21,0,3,3,27,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Bailey,9,12,75,0,3,174,273,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Bevis,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Blank/Bad Addr,0,0,3,0,0,48,51,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Bryan,0,0,42,3,3,27,75,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Buckhorn,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Burney,0,0,6,0,0,15,21,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Cimino,0,0,3,0,0,0,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Colson,3,24,45,0,6,24,102,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Cork,3,3,27,0,0,99,132,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Corr,0,0,3,0,0,0,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Dover,0,0,27,3,0,57,87,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Folsom,0,0,0,0,0,18,18,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Gibsonton,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Ippolito,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Jackson,0,0,15,0,3,18,36,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,James,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Kenly,0,3,6,0,0,9,18,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Knights,0,6,0,0,6,63,75,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Lamb,0,3,0,0,0,0,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Limona,0,0,18,0,0,9,27,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Lithia Springs,0,0,0,0,0,9,9,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Lopez,6,9,48,0,21,75,159,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Mango,0,3,36,0,3,12,54,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,McDonald,0,0,24,3,9,36,72,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Nelson,0,0,9,0,0,30,39,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Pinecrest,0,0,0,0,0,12,12,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Reddick,0,0,3,0,0,3,6,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Robinson,0,0,15,0,0,30,45,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Robles,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Ruskin,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Schmidt,3,6,9,0,0,3,21,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Seffner,9,9,30,0,0,75,123,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Springhead,0,0,3,0,0,21,24,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Summerfield Crossings,0,0,0,0,0,3,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Symmes,0,0,3,0,0,0,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Thompson,0,3,0,0,0,0,3,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Thonotosassa,0,0,12,0,0,9,21,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Trapnell,0,9,6,0,0,36,51,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Valrico,12,6,12,0,0,30,60,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Walden Lake,0,0,3,0,0,18,21,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Wilson,3,0,0,0,0,9,12,FALSE
K-8,INDEPENDENCE ACADEMY,Charter,Yates,6,3,6,0,0,18,33,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Belmont,0,18,18,0,3,0,39,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Blank/Bad Addr,0,3,0,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Boyette Springs,6,3,9,0,6,6,30,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Collins,15,15,9,0,3,9,51,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Corr,3,6,18,0,0,9,36,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Cypress Creek,0,12,0,0,0,3,15,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Dawson,18,48,63,6,6,33,174,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Doby,0,0,12,0,0,3,15,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Frost,0,3,3,0,0,0,6,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Gibsonton,0,9,0,0,0,0,9,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Ippolito,0,9,3,0,0,0,12,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Kenly,0,0,3,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Kimbell,0,0,0,0,3,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Kingswood,0,0,3,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Lamb,3,12,0,0,6,0,21,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Lithia Springs,0,0,0,0,0,3,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Mango,3,0,0,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,McDonald,0,0,0,0,3,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Oak Park,0,0,6,0,0,0,6,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Palm River,0,0,6,0,0,0,6,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Pride,3,0,0,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Reddick,0,12,6,0,0,0,18,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Riverview,6,6,3,0,0,12,27,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Robles,0,3,0,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Ruskin,0,0,3,0,0,0,3,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Schmidt,0,0,3,0,3,0,6,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Seffner,0,3,3,0,0,3,9,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Sessums,12,33,45,3,0,21,114,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Summerfield,9,27,21,0,12,12,81,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Summerfield Crossings,3,66,9,3,0,12,93,FALSE
K-8,KIDS COMMU COLLEGE SOUTHEAST,Charter,Thompson,0,12,3,0,0,3,18,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Alafia,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Blank/Bad Addr,12,6,120,0,78,345,561,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Broward,0,0,0,0,0,6,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Cannella,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Carrollwood,0,0,6,0,0,15,21,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Chiles,0,0,6,0,0,33,39,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Citrus Park,0,0,6,0,0,6,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Claywell,0,3,12,0,0,6,21,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Cleveland,0,0,3,0,0,3,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Colson,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Crestwood,0,0,6,0,6,0,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Edison,0,0,3,0,0,0,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Essrig,0,3,0,0,0,9,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Folsom,0,0,3,0,0,0,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Forest Hills,0,0,12,0,3,9,24,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Foster,0,0,12,0,3,9,24,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Frost,0,6,0,0,0,3,9,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Hammond,0,0,0,0,3,3,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Hunters Green,6,0,0,0,0,3,9,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Kimbell,0,3,0,0,3,0,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Kingswood,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Lake Magdalene,0,0,24,0,3,69,96,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Lewis,3,0,3,0,0,6,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Lutz,0,0,12,0,12,84,108,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Maniscalco,6,6,24,0,9,111,156,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,McDonald,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,McKitrick,0,0,0,0,6,18,24,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Mendenhall,0,0,0,0,0,6,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Miles,0,3,12,0,18,12,45,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Northwest,0,0,6,0,0,12,18,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Oak Park,0,0,0,0,0,9,9,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Pizzo,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Pride,0,0,0,0,3,6,9,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Schwarzkopf,0,0,0,0,6,15,21,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Seminole,3,0,0,0,3,3,9,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Shaw,0,0,0,0,3,0,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Sulphur Springs,0,0,0,0,3,3,6,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Tampa Bay Boulevard,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Tampa Palms,0,0,0,0,0,12,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Temple Terrace,0,0,6,0,0,18,24,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Thonotosassa,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Turner/Bartels,0,3,0,0,0,39,42,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Twin Lakes,0,0,0,0,0,3,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Washington,0,0,3,0,0,9,12,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Witter,0,3,0,0,0,0,3,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Woodson,0,0,9,0,3,9,21,FALSE
K-8,LEARNING GATE COMMUNITY,Charter,Yates,0,0,3,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Bing,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Edison,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Forest Hills,0,21,6,0,0,3,30,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Foster,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Frost,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Heritage,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,James,0,3,3,0,0,0,6,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Kimbell,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Lutz,0,0,3,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Miles,0,3,12,0,3,3,21,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Pizzo,0,6,0,0,0,0,6,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Robles,0,12,0,0,0,0,12,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Shaw,0,6,6,0,0,0,12,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Sheehy,0,3,0,0,3,0,6,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Sulphur Springs,0,21,6,0,0,0,27,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Tampa Bay Boulevard,0,6,0,0,0,0,6,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Temple Terrace,0,3,0,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Twin Lakes,0,0,3,0,0,0,3,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Witter,0,6,0,0,0,0,6,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Charter,Woodson,0,18,15,0,3,0,36,FALSE
K-8,LEGACY PREPARATORY ACADEMY,Neighborhood,Forest Hills,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Alafia,0,0,6,0,0,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Bailey,0,6,0,0,0,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Belmont,0,3,0,0,3,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Bing,0,12,75,0,6,24,117,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Boyette Springs,0,0,0,0,0,9,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Brooker,0,0,0,0,0,6,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Bryant,0,0,0,0,0,6,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Buckhorn,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Chiaramonte,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Cimino,0,0,6,0,0,3,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Clair Mel,3,3,60,0,3,6,75,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Clark,0,0,0,0,6,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Collins,0,15,3,0,0,0,18,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Corr,0,3,6,0,3,3,15,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Cypress Creek,0,3,0,0,3,3,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Doby,0,3,3,0,6,12,24,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Folsom,0,0,0,0,0,6,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Hunters Green,0,3,0,0,0,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Ippolito,0,18,24,0,15,27,84,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Kenly,0,0,3,0,0,9,12,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Kimbell,0,0,0,0,3,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Kingswood,0,6,0,0,0,3,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Lamb,3,6,15,0,12,36,72,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Limona,0,3,0,0,0,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Mango,0,3,0,0,3,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,McDonald,0,0,0,0,3,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Mintz,0,0,6,0,6,0,12,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Nelson,0,0,0,0,6,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Palm River,0,0,30,0,0,3,33,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Riverview,0,3,6,0,3,18,30,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Robinson,0,0,3,0,0,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Ruskin,0,0,3,0,0,3,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Schmidt,0,0,9,0,0,0,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Seffner,0,0,0,0,0,9,9,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Sessums,0,3,0,0,0,30,33,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Summerfield,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Summerfield Crossings,0,0,12,0,0,9,21,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Symmes,0,3,6,0,3,12,24,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Thompson,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Thonotosassa,0,3,0,0,0,3,6,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Woodson,0,0,3,0,0,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH ACAD,Charter,Yates,0,3,3,0,6,3,15,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Apollo Beach,6,0,0,0,3,48,57,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Bailey,0,0,0,0,0,6,6,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Belmont,3,9,33,0,9,27,81,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Bing,0,0,3,0,0,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Blank/Bad Addr,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Collins,0,3,3,0,0,6,12,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Corr,0,3,9,0,3,3,18,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Cypress Creek,3,147,186,0,57,147,540,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Dawson,0,0,3,0,0,9,12,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Doby,0,15,12,0,3,36,66,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Lamb,0,0,0,0,3,0,3,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Reddick,6,12,33,0,0,30,81,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Riverview,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Robinson,0,0,6,0,0,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Ruskin,6,42,87,0,9,60,204,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Sessums,0,0,3,0,3,0,6,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Summerfield Crossings,0,9,3,0,3,24,39,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Thompson,0,57,54,0,12,54,177,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Trapnell,0,0,0,0,0,3,3,FALSE
K-8,LITERACY LEADERSHIP TECH SOUTH BAY,Charter,Wimauma,0,6,12,0,6,15,39,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Blank/Bad Addr,0,3,15,0,3,60,81,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Carrollwood,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Chiles,0,0,12,0,0,6,18,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Clark,0,0,9,0,0,0,9,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Crestwood,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Dickenson,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Essrig,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Forest Hills,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Foster,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Jackson,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Lake Magdalene,0,0,0,0,0,9,9,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Lutz,0,0,9,0,0,18,27,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Maniscalco,0,3,3,0,3,18,27,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Miles,0,0,9,0,0,6,15,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Northwest,0,0,3,0,0,3,6,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Pizzo,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Schwarzkopf,0,0,0,0,0,6,6,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Seminole,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Shaw,0,0,6,0,0,3,9,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Summerfield,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Thonotosassa,0,0,0,0,3,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Choice,Twin Lakes,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,ESE Placed,Pizzo,0,0,3,0,0,0,3,FALSE
K-8,LUTZ K-8 SCHOOL,Neighborhood,Bay Crest,0,0,0,0,0,3,3,FALSE
K-8,LUTZ K-8 SCHOOL,Neighborhood,Blank/Bad Addr,3,0,0,0,0,6,9,FALSE
K-8,LUTZ K-8 SCHOOL,Neighborhood,Chiles,0,0,0,0,0,6,6,FALSE
