file_name,role,synopsis,location,event_file_type,report_file_number,date,synopsis_appended,group,synopsis_append,location_alt,school_name,school_number,synopsis_category
10201_N_BOULEVARD_Redacted.pdf,,BATTERY ON LEO NON SERIOUS,"10201 N BOULEVARD, T",General Offense Report,GO 2022-380128,Sep-19-2022,BATTERY ON LEO NON SERIOUS,singles,BATTERY ON LEO NON SERIOUS,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,violence
10201_N_BOULEVARD_Redacted.pdf,,NO VALID DRIVERS LICENSE,"10201 N BOULEVARD, T",General Offense Report,GO 2022-375026,Sep-15-2022,NO VALID DRIVERS LICENSE,singles,NO VALID DRIVERS LICENSE,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,traffic
10201_N_BOULEVARD_Redacted.pdf,,RUNAWAY,"10201 N BOULEVARD, T",General Offense Report,GO 2022-371513,Sep-13-2022,RUNAWAY,singles,RUNAWAY,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,DOCUMENTATION/INFORMATION ONLY,"10201 N BOULEVARD, T",General Offense Report,GO 2022-371449,Sep-13-2022,DOCUMENTATION/INFORMATION ONLY,singles,DOCUMENTATION/INFORMATION ONLY,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,FOUND PROPERTY,"10201 N BOULEVARD, T",General Offense Report,GO 2022-371448,Sep-13-2022,FOUND PROPERTY,singles,FOUND PROPERTY,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,JUVENILE CIVIL CITAT-MARIJUANA,"10201 N BOULEVARD, T",General Offense Report,GO 2022-351151,Aug-30-2022,JUVENILE CIVIL CITAT-MARIJUANA,singles,JUVENILE CIVIL CITAT-MARIJUANA,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,drugs
10201_N_BOULEVARD_Redacted.pdf,,INFORMATION- SCHOOL THREAT,"10201 N BOULEVARD, T",General Offense Report,GO 2022-351398,Aug-30-2022,INFORMATION- SCHOOL THREAT,singles,INFORMATION- SCHOOL THREAT,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,BATTERY ON OFFICIAL EMPLOYEE,"10201 N BOULEVARD, T",General Offense Report,GO 2022-345093,Aug-26-2022,BATTERY ON OFFICIAL EMPLOYEE,singles,BATTERY ON OFFICIAL EMPLOYEE,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,violence
10201_N_BOULEVARD_Redacted.pdf,,K9 Activity,"10201 N BOULEVARD, T",Street Check,SC 2023-5313,Feb-16-2023,K9 Activity,singles,K9 Activity,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,Other,"10201 N BOULEVARD, T",Street Check,SC 2023-3555,Feb-03-2023,Other,singles,Other,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,Other,"10201 N BOULEVARD, T",Street Check,SC 2023-3556,Feb-03-2023,Other,singles,Other,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,K9 Activity,"10201 N BOULEVARD, T",Street Check,SC 2023-3401,Feb-01-2023,K9 Activity,singles,K9 Activity,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,Other,"10201 N BOULEVARD, T",Street Check,SC 2023-3545,Jan-30-2023,Other,singles,Other,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,Other,"10201 N BOULEVARD, T",Street Check,SC 2023-3402,Jan-27-2023,Other,singles,Other,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
10201_N_BOULEVARD_Redacted.pdf,,Other,"10201 N BOULEVARD, T",Street Check,SC 2023-3431,Jan-27-2023,Other,singles,Other,10201 N BOULEVARD .pdf,Adams Middle School (0041),0041,other
1029_E_Twiggs_St_Redacted.pdf,,ASSIST O/J - ALL OTHER,"1029 E TWIGGS ST, T",General Offense Report,GO 2023-198556,May-12-2023,ASSIST O/J - ALL OTHER,singles,ASSIST O/J - ALL OTHER,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"1029E TWIGGS ST, T",CAD Call,CP 2023-181944,May-01-2023,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,OFFENSES AGST FAMILY/CHILD,"1029 E TWIGGS ST, T",CAD Call,CP 2023-177687,Apr-28-2023,OFFENSES AGST FAMILY/CHILD,singles,OFFENSES AGST FAMILY/CHILD,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2023-132323,Mar-29-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,SCHOOL BASED THREAT TRACKING,"1029 E TWIGGS ST, T",CAD Call,CP 2023-132410,Mar-29-2023,SCHOOL BASED THREAT TRACKING,singles,SCHOOL BASED THREAT TRACKING,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,INFORMATION,"1029 E TWIGGS ST, T",CAD Call,CP 2023-121192,Mar-22-2023,INFORMATION,singles,INFORMATION,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,"911 UNVERIFIABLE, CELLULAR","1029 E TWIGGS ST, T",CAD Call,CP 2023-73390,Feb-20-2023,"911 UNVERIFIABLE, CELLULAR",singles,"911 UNVERIFIABLE, CELLULAR",1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2023-73671,Feb-20-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2023-27029,Jan-19-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2022-491081,Dec-12-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2022-475677,Nov-30-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,STOLEN VEHICLE DELAYED,"1029 E TWIGGS ST, T",CAD Call,CP 2022-439689,Nov-02-2022,STOLEN VEHICLE DELAYED,singles,STOLEN VEHICLE DELAYED,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,theft
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2022-436992,Oct-31-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,CRIME PREVENTION ACTIVITY,"1029 E TWIGGS ST, T",CAD Call,CP 2022-429839,Oct-26-2022,CRIME PREVENTION ACTIVITY,singles,CRIME PREVENTION ACTIVITY,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,VEHICLE STOP/TRAFFIC,"1029E TWIGGS ST, T",CAD Call,CP 2022-419061,Oct-18-2022,VEHICLE STOP/TRAFFIC,singles,VEHICLE STOP/TRAFFIC,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,traffic
1029_E_Twiggs_St_Redacted.pdf,Police Call,LATENT INVESTIGATION,"1029E TWIGGS ST, T",CAD Call,CP 2022-413082,Oct-13-2022,LATENT INVESTIGATION,singles,LATENT INVESTIGATION,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ASSIST CHILD PROTECTION INVESTIGATORS,"1029 E TWIGGS ST, T",CAD Call,CP 2022-405157,Oct-07-2022,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),singles,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,CRIME PREVENTION ACTIVITY,"1029 E TWIGGS ST, T",CAD Call,CP 2022-388460,Sep-25-2022,CRIME PREVENTION ACTIVITY,singles,CRIME PREVENTION ACTIVITY,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2022-385480,Sep-23-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"1029E TWIGGS ST, T",CAD Call,CP 2022-384282,Sep-22-2022,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,INFORMATION,"1029 E TWIGGS ST, T",CAD Call,CP 2022-382508,Sep-21-2022,INFORMATION,singles,INFORMATION,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,,INFORMATION-SEX CRIME INVEST.,"1029 E TWIGGS ST, T",General Offense Report,GO 2023-177590,Apr-28-2023,INFORMATION-SEX CRIME INVEST.,singles,INFORMATION-SEX CRIME INVEST.,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,,TRAFFIC CRASH,"1029 E TWIGGS ST, T",General Offense Report,GO 2023-167454,Apr-21-2023,TRAFFIC CRASH,singles,TRAFFIC CRASH,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,traffic
1029_E_Twiggs_St_Redacted.pdf,,DOCUMENTATION/INFORMATION ONLY,"1029 E TWIGGS ST, T",General Offense Report,GO 2023-121192,Mar-22-2023,DOCUMENTATION/INFORMATION ONLY,singles,DOCUMENTATION/INFORMATION ONLY,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,,INFORMATION- SCHOOL THREAT,"1029 E TWIGGS ST, T",General Offense Report,GO 2022-382508,Sep-21-2022,INFORMATION- SCHOOL THREAT,singles,INFORMATION- SCHOOL THREAT,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,,PED FAILED OBEY TRAFFIC REG,"1029 E TWIGGS ST, T",Ticket,TK 2023-AH2AWZE,Apr-21-2023,PED FAILED OBEY TRAFFIC REG,singles,PED FAILED OBEY TRAFFIC REG,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,traffic
1029_E_Twiggs_St_Redacted.pdf,Police Call,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),"1029 E TWIGGS ST, T",CAD Call,CP 2023-198556,May-12-2023,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),singles,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2023-174445,Apr-26-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,SCHOOL BASED THREAT TRACKING,"1029 E TWIGGS ST, T",CAD Call,CP 2023-174528,Apr-26-2023,SCHOOL BASED THREAT TRACKING,singles,SCHOOL BASED THREAT TRACKING,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,VEHICLE CRASH W/INJS,"1029E TWIGGS ST, T",CAD Call,CP 2023-167454,Apr-21-2023,VEHICLE CRASH W/INJS,singles,VEHICLE CRASH W/INJS,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,traffic
1029_E_Twiggs_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"1029 E TWIGGS ST, T",CAD Call,CP 2023-101185,Mar-09-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,MISDEMEANOR,"1029 E TWIGGS ST, T",CAD Call,CP 2023-76643,Feb-22-2023,MISDEMEANOR,singles,MISDEMEANOR,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,ASSIST CHILD PROTECTION INVESTIGATORS,"1029 E TWIGGS ST, T",CAD Call,CP 2022-405157,Oct-07-2022,ASSIST CHILD PROTECTION INVESTIGATORS,singles,ASSIST CHILD PROTECTION INVESTIGATORS,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
1029_E_Twiggs_St_Redacted.pdf,Police Call,(HCSO) CRIME PREVENTION ACTIVITY,"1029 E TWIGGS ST, T",CAD Call,CP 2022-388460,Sep-25-2022,(HCSO) CRIME PREVENTION ACTIVITY,singles,(HCSO) CRIME PREVENTION ACTIVITY,1029 E Twiggs St .pdf,Channelside Academy Of Math And Science (6652),6652,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,VEHICLE STOP/TRAFFIC,"10948 N CENTRAL AVE, T",CAD Call,CP 2023-78381,Feb-23-2023,VEHICLE STOP/TRAFFIC,singles,VEHICLE STOP/TRAFFIC,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,traffic
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,"911 UNVERIFIABLE, CELLULAR","10948 N CENTRAL AVE, T",CAD Call,CP 2023-34207,Jan-24-2023,"911 UNVERIFIABLE, CELLULAR",singles,"911 UNVERIFIABLE, CELLULAR",10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,HIT & RUN NO INJURIES,"10948 N CENTRAL AVE, T",CAD Call,CP 2023-32043,Jan-23-2023,HIT & RUN NO INJURIES,singles,HIT & RUN NO INJURIES,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,traffic
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,LATENT INVESTIGATION,"10948 N CENTRAL AVE, T",CAD Call,CP 2023-28306,Jan-20-2023,LATENT INVESTIGATION,singles,LATENT INVESTIGATION,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,GRAND THEFT,"10948 N CENTRAL AVE, T",CAD Call,CP 2023-17911,Jan-12-2023,GRAND THEFT,singles,GRAND THEFT,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,theft
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10948 N CENTRAL AVE, T",CAD Call,CP 2023-15992,Jan-11-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,GRAND THEFT DELAYED,"10948N CENTRAL AVE, T",CAD Call,CP 2023-16456,Jan-11-2023,GRAND THEFT DELAYED,singles,GRAND THEFT DELAYED,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,theft
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,HIT & RUN NO INJURIES,"10948 N CENTRAL AVE, T",CAD Call,CP 2022-500130,Dec-19-2022,HIT & RUN NO INJURIES,singles,HIT & RUN NO INJURIES,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,traffic
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,TRAFFIC LIGHT OUT OF ORDER,"10948 N CENTRAL AVE, T",CAD Call,CP 2022-500597,Dec-19-2022,TRAFFIC LIGHT OUT OF ORDER,singles,TRAFFIC LIGHT OUT OF ORDER,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,traffic
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10948 N CENTRAL AVE, T",CAD Call,CP 2022-481770,Dec-05-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10948 N CENTRAL AVE, T",CAD Call,CP 2022-457773,Nov-16-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
10948_N_CENTRAL_AVE_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10948 N CENTRAL AVE, T",CAD Call,CP 2022-419431,Oct-18-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,10948 N CENTRAL AVE .pdf,Brooks Debartolo Collegiate High School (6634),6634,other
1101_Ray_Charles_Blvd_Redacted.pdf,,ASSAULT ON LEO,"1101 RAY CHARLES BLVD, T",General Offense Report,GO 2023-138321,Apr-02-2023,ASSAULT ON LEO,singles,ASSAULT ON LEO,1101 Ray Charles Blvd .pdf,Encore (6531),6531,violence
1101_Ray_Charles_Blvd_Redacted.pdf,,MARCHMAN ACT,"1101 RAY CHARLES BLVD, T",General Offense Report,GO 2023-64907,Feb-14-2023,MARCHMAN ACT,singles,MARCHMAN ACT,1101 Ray Charles Blvd .pdf,Encore (6531),6531,drugs
1101_Ray_Charles_Blvd_Redacted.pdf,,AUTO BURGLARY-NO THEFT,"1101 RAY CHARLES BLVD, T",General Offense Report,GO 2023-32020,Jan-23-2023,AUTO BURGLARY-NO THEFT,singles,AUTO BURGLARY-NO THEFT,1101 Ray Charles Blvd .pdf,Encore (6531),6531,theft
1101_Ray_Charles_Blvd_Redacted.pdf,,PT/GT - BICYCLE,"1101 RAY CHARLES BLVD, T",General Offense Report,GO 2022-501818,Dec-20-2022,PT/GT - BICYCLE,singles,PT/GT - BICYCLE,1101 Ray Charles Blvd .pdf,Encore (6531),6531,theft
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-15065,May-06-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-14725,May-04-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-14398,May-01-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-14282,Apr-30-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-13839,Apr-26-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-13667,Apr-24-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-13466,Apr-22-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-13193,Apr-20-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-12782,Apr-16-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-12805,Apr-16-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-12644,Apr-15-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-12395,Apr-13-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-12109,Apr-11-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-11796,Apr-08-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-11393,Apr-05-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-10495,Mar-29-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-10418,Mar-28-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-10204,Mar-26-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-10012,Mar-25-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-9814,Mar-24-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-9492,Mar-21-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-9084,Mar-18-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-8367,Mar-11-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
1101_Ray_Charles_Blvd_Redacted.pdf,,Private Impound/Repossession,"1101 RAY CHARLES BLVD, T",Street Check,SC 2023-8158,Mar-10-2023,Private Impound/Repossession,singles,Private Impound/Repossession,1101 Ray Charles Blvd .pdf,Encore (6531),6531,other
