district_name,school_name,district_number,school_number,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5
ST. JOHNS,HICKORY CREEK ELEMENTARY SCHOOL,55,0501,394,34,55,104,134,69,0.08629441624365482,0.13959390862944163,0.2639593908629442,0.3401015228426396,0.1751269035532995
ST. JOHNS,JAMES A. WEBSTER ELEMENTARY SCHOOL,55,0201,197,53,52,49,33,10,0.26903553299492383,0.2639593908629442,0.24873096446700507,0.16751269035532995,0.050761421319796954
ST. JOHNS,JULINGTON CREEK ELEM. SCHOOL,55,0241,607,41,96,154,197,122,0.06754530477759473,0.15815485996705106,0.25370675453047775,0.3245469522240527,0.20098846787479407
ST. JOHNS,KETTERLINUS ELEMENTARY SCHOOL,55,0091,189,26,35,37,53,38,0.13756613756613756,0.18518518518518517,0.19576719576719576,0.2804232804232804,0.20105820105820105
ST. JOHNS,LIBERTY PINES ACADEMY,55,0472,1308,131,262,333,354,226,0.10015290519877676,0.20030581039755352,0.2545871559633027,0.2706422018348624,0.172782874617737
ST. JOHNS,MILL CREEK ACADEMY,55,0341,1365,197,281,374,334,181,0.1443223443223443,0.20586080586080585,0.273992673992674,0.24468864468864468,0.1326007326007326
ST. JOHNS,OCEAN PALMS ELEMENTARY SCHOOL,55,0391,473,32,77,133,131,97,0.06765327695560254,0.16279069767441862,0.28118393234672306,0.2769556025369979,0.20507399577167018
ST. JOHNS,OSCEOLA ELEMENTARY SCHOOL,55,0331,275,51,65,70,60,30,0.18545454545454546,0.23636363636363636,0.2545454545454545,0.21818181818181817,0.10909090909090909
ST. JOHNS,OTIS A. MASON ELEMENTARY SCHOOL,55,0361,327,34,65,107,75,44,0.10397553516819572,0.19877675840978593,0.327217125382263,0.22935779816513763,0.1345565749235474
ST. JOHNS,PACETTI BAY MIDDLE SCHOOL,55,0481,1437,162,243,377,383,278,0.1127348643006263,0.16910229645093947,0.26235212247738343,0.2665274878218511,0.19345859429366735
ST. JOHNS,PALENCIA ELEMENTARY SCHOOL,55,0511,443,33,76,119,118,97,0.0744920993227991,0.17155756207674944,0.2686230248306998,0.26636568848758463,0.21896162528216703
ST. JOHNS,PALM VALLEY ACADEMY,55,0541,999,72,141,257,300,224,0.07207207207207207,0.14114114114114115,0.25725725725725723,0.3003003003003003,0.22422422422422422
ST. JOHNS,PATRIOT OAKS ACADEMY,55,0471,1081,88,154,286,322,231,0.08140610545790934,0.14246068455134134,0.2645698427382054,0.2978723404255319,0.21369102682701202
ST. JOHNS,PEDRO MENENDEZ HIGH SCHOOL,55,0401,728,175,142,142,171,102,0.2403846153846154,0.19505494505494506,0.19505494505494506,0.2348901098901099,0.1401098901098901
ST. JOHNS,PICOLATA CROSSING ELEMENTARY SCHOOL,55,0521,462,53,86,139,130,55,0.11471861471861472,0.18614718614718614,0.3008658008658009,0.2813852813852814,0.11904761904761904
ST. JOHNS,PINE ISLAND ACADEMY,55,0551,997,80,164,242,299,208,0.0802407221664995,0.16449348044132397,0.242728184553661,0.29989969909729186,0.2086258776328987
ST. JOHNS,PONTE VEDRA HIGH SCHOOL,55,0492,967,58,156,208,280,265,0.05997931747673216,0.16132368148914167,0.21509824198552224,0.28955532574974147,0.27404343329886244
ST. JOHNS,PONTE VEDRA PALM VALLEY- RAWLINGS ELEM SCHOOL,55,0351,558,17,54,124,197,169,0.03046594982078853,0.0967741935483871,0.2222222222222222,0.35304659498207885,0.30286738351254483
ST. JOHNS,R J MURRAY MIDDLE SCHOOL,55,0171,676,162,121,160,140,92,0.23964497041420119,0.17899408284023668,0.23668639053254437,0.20710059171597633,0.13609467455621302
ST. JOHNS,R. B. HUNT ELEMENTARY SCHOOL,55,0161,306,18,39,80,104,67,0.058823529411764705,0.12745098039215685,0.26143790849673204,0.33986928104575165,0.21895424836601307
ST. JOHNS,SEBASTIAN MIDDLE SCHOOL,55,0301,596,122,109,146,123,96,0.20469798657718122,0.18288590604026847,0.24496644295302014,0.2063758389261745,0.1610738255033557
ST. JOHNS,SOUTH WOODS ELEMENTARY SCHOOL,55,0461,300,90,89,80,31,11,0.3,0.2966666666666667,0.26666666666666666,0.10333333333333333,0.03666666666666667
ST. JOHNS,ST. AUGUSTINE HIGH SCHOOL,55,0181,849,174,157,191,187,140,0.2049469964664311,0.18492343934040048,0.2249705535924617,0.22025912838633688,0.16489988221436985
ST. JOHNS,ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL(SAPMS),55,0012,56,10,12,8,7,2,0.17857142857142858,0.21428571428571427,0.14285714285714285,0.125,0.03571428571428571
ST. JOHNS,ST. JOHNS COUNTY JAIL (DJJ),55,3525,2,0,0,0,0,0,0,0,0,0,0
ST. JOHNS,ST. JOHNS TECHNICAL HIGH SCHOOL,55,0033,148,80,37,22,9,0,0.5405405405405406,0.25,0.14864864864864866,0.060810810810810814,0
ST. JOHNS,ST. JOHNS VIRTUAL FRANCHISE,55,7004,255,19,46,69,73,48,0.07450980392156863,0.1803921568627451,0.27058823529411763,0.28627450980392155,0.18823529411764706
ST. JOHNS,SWITZERLAND POINT MIDDLE SCHOOL,55,0321,1420,154,241,354,363,299,0.10845070422535211,0.16971830985915493,0.24929577464788732,0.2556338028169014,0.21056338028169014
ST. JOHNS,THE EVELYN HAMBLEN CENTER,55,0061,15,0,0,0,0,0,0,0,0,0,0
ST. JOHNS,TIMBERLIN CREEK ELEMENTARY SCHOOL,55,0451,651,48,109,189,202,105,0.07373271889400922,0.1674347158218126,0.2903225806451613,0.3102918586789555,0.16129032258064516
ST. JOHNS,TOCOI CREEK HIGH SCHOOL,55,0552,1177,153,211,270,325,219,0.12999150382327954,0.17926932880203908,0.22939677145284623,0.27612574341546303,0.1860662701784197
ST. JOHNS,VALLEY RIDGE ACADEMY,55,0502,905,74,137,222,269,206,0.08176795580110498,0.15138121546961325,0.24530386740331492,0.2972375690607735,0.2276243093922652
ST. JOHNS,W. DOUGLAS HARTLEY ELEMENTARY,55,0261,305,32,56,83,94,38,0.10491803278688525,0.18360655737704917,0.2721311475409836,0.3081967213114754,0.12459016393442623
ST. JOHNS,WARDS CREEK ELEMENTARY SCHOOL,55,0482,506,54,94,142,145,71,0.1067193675889328,0.1857707509881423,0.28063241106719367,0.2865612648221344,0.14031620553359683
ST. LUCIE,ACCELERATION ACADEMY,56,0212,37,17,4,2,1,1,0.4594594594594595,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.02702702702702703
ST. LUCIE,ALLAPATTAH FLATS K-8,56,0151,923,283,191,224,167,54,0.3066088840736728,0.20693391115926327,0.24268689057421453,0.180931744312026,0.05850487540628386
ST. LUCIE,BAYSHORE ELEMENTARY SCHOOL,56,0251,387,117,91,93,60,27,0.3023255813953488,0.2351421188630491,0.24031007751937986,0.15503875968992248,0.06976744186046512
ST. LUCIE,CHESTER A. MOORE ELEMENTARY SCHOOL,56,0111,213,92,48,35,30,8,0.431924882629108,0.22535211267605634,0.1643192488262911,0.14084507042253522,0.03755868544600939
ST. LUCIE,CREATIVE ARTS ACADEMY OF ST. LUCIE,56,0051,355,80,87,87,68,34,0.22535211267605634,0.24507042253521127,0.24507042253521127,0.19154929577464788,0.09577464788732394
ST. LUCIE,DALE CASSENS EDUCATION COMPLEX,56,0205,209,161,21,8,2,1,0.7703349282296651,0.10047846889952153,0.03827751196172249,0.009569377990430622,0.004784688995215311
ST. LUCIE,DAN MCCARTY MIDDLE SCHOOL,56,0072,694,351,164,104,61,17,0.5057636887608069,0.23631123919308358,0.14985590778097982,0.08789625360230548,0.024495677233429394
ST. LUCIE,DATA HOUSE,56,5003,8,0,0,0,0,0,0,0,0,0,0
ST. LUCIE,FAIRLAWN ELEMENTARY SCHOOL,56,0041,303,37,52,95,73,46,0.12211221122112212,0.1716171617161716,0.31353135313531355,0.24092409240924093,0.15181518151815182
ST. LUCIE,FLORESTA ELEMENTARY SCHOOL,56,0241,320,86,75,83,56,17,0.26875,0.234375,0.259375,0.175,0.053125
ST. LUCIE,FOREST GROVE MIDDLE SCHOOL,56,0371,848,408,166,126,96,53,0.4811320754716981,0.1957547169811321,0.14858490566037735,0.11320754716981132,0.0625
ST. LUCIE,FORT PIERCE CENTRAL HIGH SCHOOL,56,0161,1502,490,310,307,283,112,0.3262316910785619,0.20639147802929428,0.20439414114513982,0.18841544607190414,0.07456724367509987
ST. LUCIE,FORT PIERCE WESTWOOD ACADEMY,56,0201,1008,529,209,115,120,40,0.5248015873015873,0.20734126984126985,0.11408730158730158,0.11904761904761904,0.03968253968253968
ST. LUCIE,FRANCES K. SWEET ELEM. SCHOOL,56,0081,193,62,45,42,35,9,0.32124352331606215,0.23316062176165803,0.21761658031088082,0.18134715025906736,0.046632124352331605
ST. LUCIE,INDEPENDENCE CLASSICAL ACADEMY,56,0741,233,84,58,42,40,9,0.3605150214592275,0.24892703862660945,0.18025751072961374,0.17167381974248927,0.03862660944206009
ST. LUCIE,LAKEWOOD PARK ELEM. SCHOOL,56,0231,296,128,63,52,37,16,0.43243243243243246,0.21283783783783783,0.17567567567567569,0.125,0.05405405405405406
ST. LUCIE,LAWNWOOD ELEMENTARY SCHOOL,56,0061,346,148,77,54,47,20,0.4277456647398844,0.22254335260115607,0.15606936416184972,0.13583815028901733,0.057803468208092484
ST. LUCIE,LINCOLN PARK ACADEMY,56,0121,1171,279,257,225,235,177,0.23825789923142612,0.21947053800170793,0.19214346712211786,0.20068317677198974,0.1511528608027327
ST. LUCIE,MANATEE ACADEMY K-8,56,0361,1258,380,288,261,204,129,0.302066772655008,0.2289348171701113,0.20747217806041335,0.16216216216216217,0.10254372019077901
ST. LUCIE,MARIPOSA ELEMENTARY SCHOOL,56,0341,376,94,92,102,70,20,0.25,0.24468085106382978,0.2712765957446808,0.18617021276595744,0.05319148936170213
ST. LUCIE,MORNINGSIDE ELEMENTARY SCHOOL,56,0221,317,47,52,87,84,47,0.14826498422712933,0.1640378548895899,0.2744479495268139,0.26498422712933756,0.14826498422712933
ST. LUCIE,MOSAIC DIGITAL ACADEMY,56,7004,180,18,26,52,51,33,0.1,0.14444444444444443,0.28888888888888886,0.2833333333333333,0.18333333333333332
ST. LUCIE,NORTHPORT K-8 SCHOOL,56,0261,960,363,224,172,127,72,0.378125,0.23333333333333334,0.17916666666666667,0.13229166666666667,0.075
ST. LUCIE,OAK HAMMOCK K-8 SCHOOL,56,0351,1245,452,281,300,154,58,0.36305220883534134,0.22570281124497993,0.24096385542168675,0.12369477911646587,0.046586345381526104
ST. LUCIE,PARKWAY ELEMENTARY SCHOOL,56,0311,244,56,84,60,33,12,0.22950819672131148,0.3442622950819672,0.2459016393442623,0.13524590163934427,0.04918032786885246
ST. LUCIE,PERFORMANCE BASED PREPARATORY ACADEMY,56,0162,13,0,0,0,0,0,0,0,0,0,0
ST. LUCIE,PORT ST. LUCIE HIGH SCHOOL,56,0301,872,275,219,179,130,65,0.31536697247706424,0.2511467889908257,0.20527522935779816,0.14908256880733944,0.07454128440366972
ST. LUCIE,RENAISSANCE CHARTER SCHOOL AT TRADITION,56,0721,768,182,225,191,112,56,0.23697916666666666,0.29296875,0.24869791666666666,0.14583333333333334,0.07291666666666667
ST. LUCIE,RENAISSANCE CHARTER SCHOOL OF ST. LUCIE,56,0711,893,256,225,224,125,60,0.2866741321388578,0.251959686450168,0.25083986562150057,0.13997760358342665,0.0671892497200448
ST. LUCIE,RIVERS EDGE ELEMENTARY SCHOOL,56,0381,363,97,85,77,68,37,0.26721763085399447,0.23415977961432508,0.21212121212121213,0.18732782369146006,0.10192837465564739
ST. LUCIE,SAMUEL S. GAINES ACADEMY,56,0141,556,160,128,125,97,44,0.28776978417266186,0.2302158273381295,0.22482014388489208,0.17446043165467626,0.07913669064748201
ST. LUCIE,SAVANNA RIDGE ELEMENTARY SCHL,56,0091,210,60,59,61,18,13,0.2857142857142857,0.28095238095238095,0.2904761904761905,0.08571428571428572,0.06190476190476191
ST. LUCIE,SOMERSET ACADEMY BETHANY,56,0731,110,20,32,29,15,14,0.18181818181818182,0.2909090909090909,0.2636363636363636,0.13636363636363635,0.12727272727272726
ST. LUCIE,SOMERSET ACADEMY ST. LUCIE,56,0703,327,77,78,85,57,30,0.23547400611620795,0.23853211009174313,0.2599388379204893,0.1743119266055046,0.09174311926605505
ST. LUCIE,SOMERSET COLLEGE PREPARATORY ACADEMY,56,0712,998,133,224,260,248,132,0.13326653306613226,0.22444889779559118,0.2605210420841683,0.24849699398797595,0.13226452905811623
ST. LUCIE,SOUTHERN OAKS MIDDLE SCHOOL,56,0391,897,371,230,155,99,42,0.4136008918617614,0.2564102564102564,0.17279821627647715,0.11036789297658862,0.046822742474916385
ST. LUCIE,SOUTHPORT MIDDLE SCHOOL,56,0331,824,299,201,148,135,44,0.3628640776699029,0.24393203883495146,0.1796116504854369,0.1638349514563107,0.05339805825242718
ST. LUCIE,ST LUCIE COUNTY JAIL - ROCK ROAD ACADEMY,56,5005,3,0,0,0,0,0,0,0,0,0,0
ST. LUCIE,ST. LUCIE ELEMENTARY SCHOOL,56,0071,331,171,86,42,24,8,0.5166163141993958,0.2598187311178248,0.1268882175226586,0.07250755287009064,0.02416918429003021
ST. LUCIE,ST. LUCIE VIRTUAL INSTRUCTION PROGRAM,56,7001,11,0,0,0,0,0,0,0,0,0,0
ST. LUCIE,ST. LUCIE WEST CENTENNIAL HIGH,56,0401,1294,394,324,240,233,104,0.3044822256568779,0.250386398763524,0.18547140649149924,0.18006182380216385,0.080370942812983
ST. LUCIE,ST. LUCIE WEST K-8 SCHOOL,56,0131,1240,358,252,293,219,123,0.2887096774193548,0.2032258064516129,0.23629032258064517,0.17661290322580644,0.09919354838709678
ST. LUCIE,TRADITION PREPARATORY HIGH SCHOOL,56,0722,579,185,142,113,95,46,0.31951640759930916,0.2452504317789292,0.19516407599309155,0.16407599309153714,0.07944732297063903
ST. LUCIE,TREASURE COAST HIGH SCHOOL,56,0411,1422,376,363,277,263,128,0.26441631504922647,0.2552742616033755,0.19479606188466947,0.1849507735583685,0.090014064697609
ST. LUCIE,VILLAGE GREEN ENVIRONMENTAL STUDIES SCHOOL,56,0281,262,69,68,71,37,18,0.2633587786259542,0.2595419847328244,0.27099236641221375,0.14122137404580154,0.06870229007633588
ST. LUCIE,WEATHERBEE ELEMENTARY SCHOOL,56,0040,281,152,53,42,27,4,0.5409252669039146,0.18861209964412812,0.1494661921708185,0.09608540925266904,0.014234875444839857
ST. LUCIE,WEST GATE K-8 SCHOOL,56,0421,1125,297,230,277,204,117,0.264,0.20444444444444446,0.24622222222222223,0.18133333333333335,0.104
ST. LUCIE,WHITE CITY ELEMENTARY SCHOOL,56,0031,245,114,56,40,26,9,0.46530612244897956,0.22857142857142856,0.16326530612244897,0.10612244897959183,0.036734693877551024
ST. LUCIE,WINDMILL POINT ELEM SCHOOL,56,0271,472,130,118,123,76,24,0.2754237288135593,0.25,0.2605932203389831,0.16101694915254236,0.05084745762711865
STATE COLLEGES,BROWARD COLLEGE,78,0002,1,0,0,0,0,0,0,0,0,0,0
STATE COLLEGES,EASTERN FLORIDA STATE COLLEGE,78,0006,3,0,0,0,0,0,0,0,0,0,0
STATE COLLEGES,INDIAN RIVER STATE COLLEGE,78,0012,4,0,0,0,0,0,0,0,0,0,0
STATE COLLEGES,NORTHWEST FLORIDA STATE COLLEGE,78,0016,1,0,0,0,0,0,0,0,0,0,0
SUMTER,BUSHNELL ELEMENTARY SCHOOL,60,0031,313,41,67,103,73,31,0.13099041533546327,0.21405750798722045,0.329073482428115,0.23322683706070288,0.09904153354632587
SUMTER,LAKE PANASOFFKEE ELEM. SCHOOL,60,0181,248,38,51,75,53,31,0.1532258064516129,0.2056451612903226,0.3024193548387097,0.21370967741935484,0.125
SUMTER,SOUTH SUMTER HIGH SCHOOL,60,0171,540,165,121,108,92,48,0.3055555555555556,0.22407407407407406,0.2,0.17037037037037037,0.08888888888888889
SUMTER,SOUTH SUMTER MIDDLE SCHOOL,60,0042,826,217,187,203,147,69,0.2627118644067797,0.22639225181598063,0.2457627118644068,0.17796610169491525,0.08353510895883777
SUMTER,SUMTER COUNTY VIRTUAL INSTRUCTION PROGRAM,60,7001,6,0,0,0,0,0,0,0,0,0,0
SUMTER,SUMTER PREP ACADEMY,60,3001,69,45,13,7,4,0,0.6521739130434783,0.18840579710144928,0.10144927536231885,0.057971014492753624,0
SUMTER,VILLAGES CHARTER SCHOOL,60,2001,2156,229,356,561,582,428,0.1062152133580705,0.16512059369202226,0.2602040816326531,0.2699443413729128,0.19851576994434136
SUMTER,WEBSTER ELEMENTARY SCHOOL,60,0051,289,59,76,83,46,25,0.2041522491349481,0.2629757785467128,0.28719723183391005,0.15916955017301038,0.08650519031141868
SUMTER,WILDWOOD ELEMENTARY SCHOOL,60,0102,398,106,98,102,70,23,0.2663316582914573,0.24623115577889448,0.2562814070351759,0.17587939698492464,0.05778894472361809
SUMTER,WILDWOOD MIDDLE/HIGH SCHOOL,60,0161,615,249,146,103,84,36,0.40487804878048783,0.23739837398373984,0.16747967479674797,0.13658536585365855,0.05853658536585366
SUWANNEE,BRANFORD ELEMENTARY SCHOOL,61,0089,331,68,77,99,59,30,0.2054380664652568,0.2326283987915408,0.2990936555891239,0.1782477341389728,0.09063444108761329
SUWANNEE,BRANFORD HIGH SCHOOL,61,0091,529,134,120,114,98,65,0.2533081285444234,0.22684310018903592,0.21550094517958412,0.18525519848771266,0.12287334593572778
SUWANNEE,COMMUNITY BASE SERVICE STUDENTS,61,0010,20,0,0,0,0,0,0,0,0,0,0
SUWANNEE,SUWANNEE HIGH SCHOOL,61,0043,604,210,142,117,88,51,0.347682119205298,0.23509933774834438,0.19370860927152317,0.1456953642384106,0.08443708609271523
SUWANNEE,SUWANNEE MIDDLE SCHOOL,61,0051,931,312,233,171,158,59,0.3351235230934479,0.2502685284640172,0.1836734693877551,0.16970998925886144,0.06337271750805586
SUWANNEE,SUWANNEE OPPORTUNITY SCHOOL,61,0063,44,8,2,1,0,0,0.18181818181818182,0.045454545454545456,0.022727272727272728,0,0
SUWANNEE,SUWANNEE PINEVIEW ELEMENTARY,61,0060,294,94,69,75,39,17,0.3197278911564626,0.23469387755102042,0.25510204081632654,0.1326530612244898,0.05782312925170068
SUWANNEE,SUWANNEE RIVERSIDE ELEMENTARY,61,0011,394,88,113,91,84,20,0.2233502538071066,0.2868020304568528,0.23096446700507614,0.2131979695431472,0.050761421319796954
SUWANNEE,SUWANNEE SPRINGCREST ELEMENTARY,61,0042,229,47,53,73,42,16,0.2052401746724891,0.2314410480349345,0.31877729257641924,0.18340611353711792,0.06986899563318777
SUWANNEE,SUWANNEE VIRTUAL SCHOOL,61,7023,49,5,1,1,1,2,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224
TAYLOR,STEINHATCHEE SCHOOL,62,0111,46,3,12,17,10,4,0.06521739130434782,0.2608695652173913,0.3695652173913043,0.21739130434782608,0.08695652173913043
TAYLOR,TAYLOR COUNTY ELEMENTARY SCHL,62,0041,501,147,140,117,75,23,0.2934131736526946,0.27944111776447106,0.23353293413173654,0.1497005988023952,0.04590818363273453
TAYLOR,TAYLOR COUNTY HIGH SCHOOL,62,0161,334,124,75,47,55,32,0.3712574850299401,0.2245508982035928,0.1407185628742515,0.16467065868263472,0.09580838323353294
TAYLOR,TAYLOR COUNTY MIDDLE SCHOOL,62,0031,596,221,159,104,76,40,0.37080536912751677,0.26677852348993286,0.174496644295302,0.12751677852348994,0.06711409395973154
UF LAB SCH,P.K. YONGE DEVELOPMENTAL RESEARCH SCHOOL,75,0391,847,118,166,194,221,146,0.13931523022432113,0.1959858323494687,0.22904368358913813,0.26092089728453366,0.17237308146399055
UNION,LAKE BUTLER ELEMENTARY SCHOOL,63,0031,402,86,109,123,66,18,0.21393034825870647,0.27114427860696516,0.30597014925373134,0.16417910447761194,0.04477611940298507
UNION,LAKE BUTLER MIDDLE SCHOOL,63,0022,656,191,169,157,87,55,0.29115853658536583,0.2576219512195122,0.23932926829268292,0.1326219512195122,0.08384146341463415
UNION,UNION COUNTY HIGH SCHOOL,63,0021,323,90,74,66,60,32,0.2786377708978328,0.22910216718266255,0.2043343653250774,0.18575851393188855,0.09907120743034056
VOLUSIA,ATLANTIC HIGH SCHOOL,64,4941,569,208,111,108,94,48,0.3655536028119508,0.19507908611599298,0.18980667838312829,0.16520210896309315,0.0843585237258348
VOLUSIA,BEACHSIDE ELEMENTARY SCHOOL,64,4634,283,88,62,59,49,25,0.31095406360424027,0.21908127208480566,0.20848056537102475,0.17314487632508835,0.08833922261484099
VOLUSIA,BLUE LAKE ELEMENTARY SCHOOL,64,0621,250,82,64,63,28,14,0.328,0.256,0.252,0.112,0.056
VOLUSIA,BURNS SCIENCE AND TECHNOLOGY CHARTER SCHOOL,64,7631,693,110,156,168,155,105,0.15873015873015872,0.22510822510822512,0.24242424242424243,0.22366522366522368,0.15151515151515152
VOLUSIA,CAMPBELL MIDDLE SCHOOL,64,0745,781,426,180,114,49,15,0.5454545454545454,0.23047375160051217,0.14596670934699105,0.06274007682458387,0.019206145966709345
VOLUSIA,CHAMPION ELEMENTARY SCHOOL,64,2734,271,95,63,54,39,20,0.3505535055350554,0.23247232472324722,0.1992619926199262,0.14391143911439114,0.07380073800738007
VOLUSIA,CHISHOLM ELEMENTARY SCHOOL,64,0949,258,50,43,66,61,39,0.1937984496124031,0.16666666666666666,0.2558139534883721,0.2364341085271318,0.1511627906976744
VOLUSIA,CITRUS GROVE ELEMENTARY SCHOOL,64,7981,431,81,92,127,88,43,0.18793503480278423,0.21345707656612528,0.29466357308584684,0.20417633410672853,0.09976798143851508
VOLUSIA,CORONADO BEACH ELEMENTARY SCHL,64,1237,115,4,12,40,33,26,0.034782608695652174,0.10434782608695652,0.34782608695652173,0.28695652173913044,0.22608695652173913
VOLUSIA,CREEKSIDE MIDDLE SCHOOL,64,7791,1162,240,217,267,275,166,0.20654044750430292,0.18674698795180722,0.229776247848537,0.23666092943201378,0.14285714285714285
VOLUSIA,CYPRESS CREEK ELEMENTARY SCHOOL,64,7921,443,56,67,111,136,73,0.12641083521444696,0.15124153498871332,0.2505643340857788,0.30699774266365687,0.16478555304740405
VOLUSIA,DAVID C. HINSON SR. MIDDLE SCHOOL,64,7831,882,290,161,195,144,92,0.3287981859410431,0.18253968253968253,0.22108843537414966,0.16326530612244897,0.10430839002267574
VOLUSIA,DEBARY ELEMENTARY SCHOOL,64,7761,474,90,102,136,106,40,0.189873417721519,0.21518987341772153,0.2869198312236287,0.22362869198312235,0.08438818565400844
VOLUSIA,DELAND HIGH SCHOOL,64,1453,1484,505,326,260,237,148,0.34029649595687333,0.2196765498652291,0.1752021563342318,0.1597035040431267,0.09973045822102426
VOLUSIA,DELAND MIDDLE SCHOOL,64,1531,1010,437,221,148,128,74,0.43267326732673267,0.2188118811881188,0.14653465346534653,0.12673267326732673,0.07326732673267326
VOLUSIA,DELTONA HIGH SCHOOL,64,6761,866,299,186,164,139,78,0.34526558891454967,0.21478060046189376,0.18937644341801385,0.1605080831408776,0.09006928406466513
VOLUSIA,DELTONA LAKES ELEMENTARY SCHL,64,1811,352,84,66,99,76,27,0.23863636363636365,0.1875,0.28125,0.2159090909090909,0.07670454545454546
VOLUSIA,DELTONA MIDDLE SCHOOL,64,1702,1063,465,255,159,120,64,0.4374412041392286,0.2398871119473189,0.1495766698024459,0.11288805268109126,0.060206961429915336
VOLUSIA,DEPT. OF CORRECTIONS EDUCATIONAL PROGRAM,64,9894,3,0,0,0,0,0,0,0,0,0,0
VOLUSIA,DISCOVERY ELEMENTARY SCHOOL,64,6751,296,88,74,78,41,17,0.2972972972972973,0.25,0.2635135135135135,0.13851351351351351,0.057432432432432436
