district_name,school_name,district_number,school_number,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
OSCEOLA,HARMONY COMMUNITY SCHOOL,49,0011,540,99,85,130,138,88,0.18333333333333332,0.1574074074074074,0.24074074074074073,0.25555555555555554,0.16296296296296298
OSCEOLA,HARMONY MIDDLE SCHOOL,49,0252,806,219,184,212,137,51,0.271712158808933,0.228287841191067,0.2630272952853598,0.16997518610421836,0.06327543424317618
OSCEOLA,HICKORY TREE ELEMENTARY SCHOOL,49,0501,409,71,54,105,99,79,0.17359413202933985,0.13202933985330073,0.2567237163814181,0.24205378973105135,0.19315403422982885
OSCEOLA,HIGHLANDS ELEMENTARY SCHOOL,49,0071,289,126,60,45,36,24,0.4359861591695502,0.20761245674740483,0.15570934256055363,0.1245674740484429,0.08304498269896193
OSCEOLA,HORIZON MIDDLE SCHOOL,49,0341,949,448,219,177,83,26,0.4720758693361433,0.23076923076923078,0.18651211801896733,0.0874604847207587,0.0273972602739726
OSCEOLA,KISSIMMEE CHARTER ACADEMY,49,0866,398,116,96,113,54,20,0.2914572864321608,0.24120603015075376,0.28391959798994976,0.135678391959799,0.05025125628140704
OSCEOLA,KISSIMMEE ELEMENTARY SCHOOL,49,0042,433,210,72,65,66,22,0.48498845265588914,0.16628175519630484,0.15011547344110854,0.15242494226327943,0.050808314087759814
OSCEOLA,KISSIMMEE MIDDLE SCHOOL,49,0251,1090,596,259,179,35,17,0.5467889908256881,0.23761467889908258,0.16422018348623854,0.03211009174311927,0.015596330275229359
OSCEOLA,KOA ELEMENTARY SCHOOL,49,0300,329,163,61,60,25,18,0.49544072948328266,0.18541033434650456,0.182370820668693,0.07598784194528875,0.0547112462006079
OSCEOLA,LAKEVIEW ELEMENTARY SCHOOL,49,0801,360,116,73,85,52,34,0.32222222222222224,0.20277777777777778,0.2361111111111111,0.14444444444444443,0.09444444444444444
OSCEOLA,LINCOLN-MARTI CHARTER SCHOOLS(OSCEOLA CAMPUS),49,0182,29,4,7,11,6,1,0.13793103448275862,0.2413793103448276,0.3793103448275862,0.20689655172413793,0.034482758620689655
OSCEOLA,MATER ACADEMY AT ST CLOUD,49,0202,370,113,89,88,63,18,0.3054054054054054,0.24054054054054055,0.23783783783783785,0.17027027027027028,0.04864864864864865
OSCEOLA,MATER BRIGHTON LAKES,49,0163,899,282,220,227,123,47,0.3136818687430478,0.2447163515016685,0.2525027808676307,0.13681868743047831,0.05228031145717464
OSCEOLA,MATER PALMS ACADEMY,49,0185,518,149,99,138,92,37,0.2876447876447876,0.19111969111969113,0.26640926640926643,0.1776061776061776,0.07142857142857142
OSCEOLA,MICHIGAN AVENUE ELEMENTARY SCHOOL,49,0271,418,85,78,96,102,58,0.20334928229665072,0.18660287081339713,0.22966507177033493,0.24401913875598086,0.13875598086124402
OSCEOLA,MILL CREEK ELEMENTARY SCHOOL,49,0701,382,175,93,61,35,21,0.4581151832460733,0.24345549738219896,0.15968586387434555,0.09162303664921466,0.0549738219895288
OSCEOLA,NARCOOSSEE ELEMENTARY SCHOOL,49,0043,777,174,117,199,174,116,0.22393822393822393,0.15057915057915058,0.25611325611325614,0.22393822393822393,0.1492921492921493
OSCEOLA,NARCOOSSEE MIDDLE SCHOOL,49,0040,1065,248,214,270,204,132,0.23286384976525823,0.20093896713615023,0.2535211267605634,0.19154929577464788,0.12394366197183099
OSCEOLA,NEPTUNE ELEMENTARY SCHOOL,49,0933,493,159,90,107,88,55,0.3225152129817444,0.18255578093306288,0.21703853955375255,0.17849898580121704,0.11156186612576065
OSCEOLA,NEPTUNE MIDDLE SCHOOL,49,0311,801,160,216,219,134,67,0.19975031210986266,0.2696629213483146,0.27340823970037453,0.16729088639200998,0.08364544319600499
OSCEOLA,NEW BEGINNINGS EDUCATION CENTER,49,9036,135,91,22,5,1,0,0.674074074074074,0.16296296296296298,0.037037037037037035,0.007407407407407408,0
OSCEOLA,OASIS RESIDENTIAL CENTER,49,9020,3,0,0,0,0,0,0,0,0,0,0
OSCEOLA,OSCEOLA CO SCHOOL FOR THE ARTS,49,0921,203,2,19,49,80,52,0.009852216748768473,0.09359605911330049,0.2413793103448276,0.39408866995073893,0.2561576354679803
OSCEOLA,OSCEOLA SCIENCE CHARTER SCHOOL,49,0181,586,148,118,134,102,84,0.2525597269624573,0.20136518771331058,0.22866894197952217,0.17406143344709898,0.14334470989761092
OSCEOLA,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),49,7004,75,8,20,18,21,4,0.10666666666666667,0.26666666666666666,0.24,0.28,0.05333333333333334
OSCEOLA,P. M. WELLS CHARTER ACADEMY,49,0881,404,114,92,106,71,23,0.28217821782178215,0.22772277227722773,0.2623762376237624,0.17574257425742573,0.05693069306930693
OSCEOLA,PARKWAY MIDDLE SCHOOL,49,0821,606,329,163,83,28,2,0.5429042904290429,0.26897689768976896,0.13696369636963696,0.0462046204620462,0.0033003300330033004
OSCEOLA,PARTIN SETTLEMENT ELEM. SCHOOL,49,0904,398,136,66,95,59,39,0.3417085427135678,0.1658291457286432,0.23869346733668342,0.14824120603015076,0.09798994974874371
OSCEOLA,PLEASANT HILL ELEMENTARY SCHOOL,49,0811,345,133,65,74,49,26,0.3855072463768116,0.18840579710144928,0.2144927536231884,0.14202898550724638,0.07536231884057971
OSCEOLA,POINCIANA ACADEMY OF FINE ARTS,49,0901,303,161,58,53,29,3,0.5313531353135313,0.19141914191419143,0.17491749174917492,0.09570957095709572,0.009900990099009901
OSCEOLA,REEDY CREEK ELEMENTARY SCHOOL,49,0301,397,163,88,77,46,21,0.4105793450881612,0.2216624685138539,0.19395465994962216,0.11586901763224182,0.05289672544080604
OSCEOLA,RENAISSANCE CHARTER SCHOOL AT BOGGY CREEK,49,0191,461,123,87,117,99,36,0.2668112798264642,0.18872017353579176,0.25379609544468545,0.21475054229934923,0.07809110629067245
OSCEOLA,RENAISSANCE CHARTER SCHOOL AT POINCIANA,49,0149,592,170,139,166,85,33,0.28716216216216217,0.23479729729729729,0.28040540540540543,0.14358108108108109,0.05574324324324324
OSCEOLA,RENAISSANCE CHARTER SCHOOL AT TAPESTRY,49,0171,858,274,177,201,138,69,0.31934731934731936,0.2062937062937063,0.23426573426573427,0.16083916083916083,0.08041958041958042
OSCEOLA,SPORTS LEADERSHIP ARTS MANAGEMENT (SLAM),49,0183,137,2,14,54,50,17,0.014598540145985401,0.10218978102189781,0.39416058394160586,0.36496350364963503,0.12408759124087591
OSCEOLA,ST. CLOUD ELEMENTARY SCHOOL,49,0111,433,118,87,105,89,36,0.27251732101616627,0.20092378752886836,0.24249422632794457,0.20554272517321015,0.08314087759815242
OSCEOLA,ST. CLOUD MIDDLE SCHOOL,49,0272,881,222,200,265,148,46,0.25198637911464244,0.22701475595913734,0.300794551645857,0.16799091940976163,0.05221339387060159
OSCEOLA,SUNRISE ELEMENTARY SCHOOL,49,0958,540,243,106,87,72,34,0.45,0.1962962962962963,0.16111111111111112,0.13333333333333333,0.06296296296296296
OSCEOLA,THACKER AVENUE ELEM FOR INTERNATIONAL STUDIES,49,0101,278,109,51,46,59,14,0.3920863309352518,0.18345323741007194,0.16546762589928057,0.21223021582733814,0.050359712230215826
OSCEOLA,UCP OSCEOLA CHARTER SCHOOL,49,0900,37,14,3,2,0,0,0.3783783783783784,0.08108108108108109,0.05405405405405406,0,0
OSCEOLA,VENTURA ELEMENTARY SCHOOL,49,0321,378,132,75,84,60,29,0.3492063492063492,0.1984126984126984,0.2222222222222222,0.15873015873015872,0.07671957671957672
OSCEOLA,VICTORY CHARTER SCHOOL,49,0155,313,196,70,32,17,0,0.6261980830670927,0.22364217252396165,0.10223642172523961,0.054313099041533544,0
OSCEOLA,VICTORY CHARTER SCHOOL K-5,49,0203,147,70,31,31,11,4,0.47619047619047616,0.2108843537414966,0.2108843537414966,0.07482993197278912,0.027210884353741496
OSCEOLA,VIRTUAL PREPARATORY ACADEMY OF FLORIDA,49,7030,95,43,18,12,4,3,0.45263157894736844,0.18947368421052632,0.12631578947368421,0.042105263157894736,0.031578947368421054
OSCEOLA,WESTSIDE K-8 SCHOOL,49,0302,1114,444,237,257,113,61,0.3985637342908438,0.2127468581687612,0.23070017953321365,0.10143626570915619,0.05475763016157989
OSCEOLA,ZENITH ACCELERATED ACADEMY,49,9003,63,30,14,15,4,0,0.47619047619047616,0.2222222222222222,0.23809523809523808,0.06349206349206349,0
PALM BEACH,ACADEMY FOR POSITIVE LEARNING,50,0664,64,12,8,16,10,3,0.1875,0.125,0.25,0.15625,0.046875
PALM BEACH,ACREAGE PINES ELEMENTARY SCHOOL,50,2141,250,47,44,55,62,44,0.188,0.176,0.22,0.248,0.176
PALM BEACH,ADDISON MIZNER SCHOOL,50,1451,610,19,59,128,217,186,0.03114754098360656,0.09672131147540984,0.2098360655737705,0.3557377049180328,0.30491803278688523
PALM BEACH,ALLAMANDA ELEMENTARY SCHOOL,50,0101,286,77,44,63,72,30,0.2692307692307692,0.15384615384615385,0.2202797202797203,0.2517482517482518,0.1048951048951049
PALM BEACH,ALTERNATIVE PROGRAM CENTRAL,50,3039,1,0,0,0,0,0,0,0,0,0,0
PALM BEACH,BAK MIDDLE SCHOOL OF THE ARTS,50,2511,803,6,26,107,260,399,0.007471980074719801,0.0323785803237858,0.13325031133250312,0.32378580323785805,0.49688667496886674
PALM BEACH,BANYAN CREEK ELEMENTARY SCHOOL,50,1891,396,95,58,74,80,87,0.2398989898989899,0.14646464646464646,0.18686868686868688,0.20202020202020202,0.2196969696969697
PALM BEACH,BARTON ELEMENTARY SCHOOL,50,0741,489,245,76,90,60,17,0.5010224948875256,0.1554192229038855,0.18404907975460122,0.12269938650306748,0.034764826175869123
PALM BEACH,BEACON COVE INTERMEDIATE SCHL,50,2541,641,55,70,138,142,239,0.08580343213728549,0.10920436817472699,0.21528861154446177,0.22152886115444617,0.37285491419656785
PALM BEACH,BEAR LAKES MIDDLE SCHOOL,50,1981,737,331,178,138,72,20,0.4491180461329715,0.24151967435549526,0.18724559023066487,0.09769335142469471,0.027137042062415198
PALM BEACH,BELLE GLADE ELEMENTARY SCHOOL,50,2401,277,135,44,52,27,18,0.48736462093862815,0.1588447653429603,0.18772563176895307,0.09747292418772563,0.06498194945848375
PALM BEACH,BELVEDERE ELEMENTARY SCHOOL,50,0531,256,133,44,44,24,9,0.51953125,0.171875,0.171875,0.09375,0.03515625
PALM BEACH,BEN GAMLA-PALM BEACH,50,3941,114,20,23,42,15,8,0.17543859649122806,0.20175438596491227,0.3684210526315789,0.13157894736842105,0.07017543859649122
PALM BEACH,BENOIST FARMS ELEMENTARY SCHL,50,2751,187,88,33,39,17,10,0.47058823529411764,0.17647058823529413,0.20855614973262032,0.09090909090909091,0.053475935828877004
PALM BEACH,BERKSHIRE ELEMENTARY SCHOOL,50,0601,554,181,119,116,89,49,0.3267148014440433,0.2148014440433213,0.20938628158844766,0.16064981949458484,0.08844765342960288
PALM BEACH,BINKS FOREST ELEMENTARY SCHOOL,50,2561,608,47,79,142,195,120,0.07730263157894737,0.1299342105263158,0.23355263157894737,0.3207236842105263,0.19736842105263158
PALM BEACH,BLUE LAKE ELEMENTARY,50,2171,341,22,32,78,92,104,0.06451612903225806,0.093841642228739,0.2287390029325513,0.2697947214076246,0.30498533724340177
PALM BEACH,BOCA RATON COMMUNITY MIDDLE,50,1491,1012,224,168,230,168,229,0.22134387351778656,0.16600790513833993,0.22727272727272727,0.16600790513833993,0.22628458498023715
PALM BEACH,BOCA RATON ELEMENTARY SCHOOL,50,0951,180,67,32,40,24,17,0.37222222222222223,0.17777777777777778,0.2222222222222222,0.13333333333333333,0.09444444444444444
PALM BEACH,BRIDGE PREP ACADEMY OF PALM BEACH,50,4102,111,30,16,28,16,4,0.2702702702702703,0.14414414414414414,0.25225225225225223,0.14414414414414414,0.036036036036036036
PALM BEACH,CALUSA ELEMENTARY SCHOOL,50,1911,479,44,52,99,148,137,0.0918580375782881,0.10855949895615867,0.20668058455114824,0.3089770354906054,0.2860125260960334
PALM BEACH,CARVER MIDDLE SCHOOL,50,2041,690,345,148,119,53,28,0.5,0.2144927536231884,0.17246376811594202,0.07681159420289856,0.04057971014492753
PALM BEACH,CHOLEE LAKE ELEMENTARY SCHOOL,50,2761,434,201,94,77,47,10,0.4631336405529954,0.21658986175115208,0.1774193548387097,0.10829493087557604,0.02304147465437788
PALM BEACH,CHRISTA MCAULIFFE MIDDLE SCHL,50,1821,1030,239,176,265,231,116,0.2320388349514563,0.170873786407767,0.25728155339805825,0.22427184466019418,0.11262135922330097
PALM BEACH,CITRUS COVE ELEMENTARY SCHOOL,50,2071,504,138,74,119,91,82,0.27380952380952384,0.14682539682539683,0.2361111111111111,0.18055555555555555,0.1626984126984127
PALM BEACH,CLIFFORD O TAYLOR/KIRKLANE ELE,50,1531,593,262,134,119,61,18,0.4418212478920742,0.22596964586846544,0.20067453625632378,0.10286677908937605,0.03035413153456998
PALM BEACH,CONGRESS COMMUNITY MIDDLE SCHL,50,1581,891,453,196,155,74,13,0.5084175084175084,0.21997755331088664,0.1739618406285073,0.08305274971941638,0.014590347923681257
PALM BEACH,CONNECTIONS EDUCATION CENTER OF THE PALM BEAC,50,4100,6,0,0,0,0,0,0,0,0,0,0
PALM BEACH,CONNISTON MIDDLE SCHOOL,50,0541,921,369,223,180,90,59,0.4006514657980456,0.24212812160694897,0.19543973941368079,0.09771986970684039,0.06406080347448426
PALM BEACH,CORAL REEF ELEMENTARY SCHOOL,50,2581,519,66,71,131,130,120,0.12716763005780346,0.13680154142581888,0.2524084778420039,0.2504816955684008,0.23121387283236994
PALM BEACH,CORAL SUNSET ELEMENTARY SCHOOL,50,1811,365,79,54,85,76,71,0.21643835616438356,0.14794520547945206,0.2328767123287671,0.20821917808219179,0.19452054794520549
PALM BEACH,CRESTWOOD COMMUNITY MIDDLE,50,1691,622,164,102,168,117,70,0.26366559485530544,0.1639871382636656,0.27009646302250806,0.18810289389067525,0.11254019292604502
PALM BEACH,CROSSPOINTE ELEMENTARY SCHOOL,50,2731,328,100,70,82,56,22,0.3048780487804878,0.21341463414634146,0.25,0.17073170731707318,0.06707317073170732
PALM BEACH,CROSSROADS ACADEMY,50,3101,21,0,0,0,0,0,0,0,0,0,0
PALM BEACH,CRYSTAL LAKES ELEMENTARY SCHL,50,2121,388,78,61,78,91,82,0.20103092783505155,0.15721649484536082,0.20103092783505155,0.2345360824742268,0.211340206185567
PALM BEACH,CYPRESS TRAILS ELEMENTARY SCHOOL,50,1941,258,54,30,61,77,35,0.20930232558139536,0.11627906976744186,0.2364341085271318,0.29844961240310075,0.13565891472868216
PALM BEACH,DEL PRADO ELEMENTARY SCHOOL,50,1741,414,45,54,76,89,149,0.10869565217391304,0.13043478260869565,0.18357487922705315,0.21497584541062803,0.35990338164251207
PALM BEACH,DIAMOND VIEW ELEMENTARY SCHOOL,50,3261,379,123,60,81,58,56,0.3245382585751979,0.158311345646438,0.21372031662269128,0.15303430079155672,0.14775725593667546
PALM BEACH,DISCOVERY KEY ELEMENTARY SCHL,50,2721,561,145,93,123,109,91,0.25846702317290554,0.1657754010695187,0.2192513368983957,0.19429590017825313,0.1622103386809269
PALM BEACH,DON ESTRIDGE HIGH TECH MIDDLE,50,2711,845,39,41,161,206,401,0.046153846153846156,0.0485207100591716,0.19053254437869824,0.24378698224852072,0.47455621301775147
PALM BEACH,DR. MARY MCLEOD BETHUNE ELEM.,50,2491,233,106,49,48,18,11,0.45493562231759654,0.21030042918454936,0.20600858369098712,0.07725321888412018,0.04721030042918455
PALM BEACH,DWIGHT D. EISENHOWER ELEM.,50,1541,154,41,30,42,31,9,0.2662337662337662,0.19480519480519481,0.2727272727272727,0.2012987012987013,0.05844155844155844
PALM BEACH,EAGLES LANDING MIDDLE SCHOOL,50,2461,1179,215,173,299,286,211,0.1823579304495335,0.14673452078032231,0.2536047497879559,0.24257845631891434,0.17896522476675147
PALM BEACH,EGRET LAKE ELEMENTARY SCHOOL,50,2101,255,93,59,65,28,10,0.36470588235294116,0.23137254901960785,0.2549019607843137,0.10980392156862745,0.0392156862745098
PALM BEACH,ELBRIDGE GALE ELEMENTARY SCHOOL,50,3361,462,52,52,108,135,116,0.11255411255411256,0.11255411255411256,0.23376623376623376,0.2922077922077922,0.2510822510822511
PALM BEACH,EMERALD COVE MIDDLE SCHOOL,50,3371,919,127,151,226,204,216,0.1381936887921654,0.16430903155603918,0.24591947769314473,0.2219804134929271,0.235038084874864
PALM BEACH,EQUESTRIAN TRAILS ELEMENTARY,50,3341,433,23,33,84,117,175,0.053117782909930716,0.07621247113163972,0.19399538106235567,0.2702078521939954,0.40415704387990764
PALM BEACH,EVERGLADES ELEMENTARY,50,0061,507,73,78,129,114,112,0.14398422090729784,0.15384615384615385,0.25443786982248523,0.22485207100591717,0.22090729783037474
PALM BEACH,EVERGLADES PREPARATORY ACADEMY,50,3398,10,8,1,1,0,0,0.8,0.1,0.1,0,0
PALM BEACH,FOREST HILL ELEMENTARY SCHOOL,50,0621,405,175,63,93,50,23,0.43209876543209874,0.15555555555555556,0.22962962962962963,0.12345679012345678,0.056790123456790124
PALM BEACH,FOREST PARK ELEMENTARY SCHOOL,50,0831,247,79,47,62,45,13,0.31983805668016196,0.1902834008097166,0.25101214574898784,0.18218623481781376,0.05263157894736842
PALM BEACH,FRANKLIN ACADEMY - BOYNTON BEACH,50,4020,765,221,182,207,115,39,0.28888888888888886,0.23790849673202613,0.27058823529411763,0.1503267973856209,0.050980392156862744
PALM BEACH,FRANKLIN ACADEMY- PALM BEACH GARDENS,50,4061,581,142,149,163,90,37,0.24440619621342513,0.25645438898450945,0.28055077452667815,0.1549053356282272,0.06368330464716007
PALM BEACH,FREEDOM SHORES ELEMENTARY SCHOOL,50,2671,348,129,65,75,53,24,0.3706896551724138,0.1867816091954023,0.21551724137931033,0.15229885057471265,0.06896551724137931
PALM BEACH,FRONTIER ELEMENTARY SCHOOL,50,2551,340,37,54,89,94,64,0.10882352941176471,0.1588235294117647,0.26176470588235295,0.27647058823529413,0.18823529411764706
PALM BEACH,GALAXY ELEMENTARY SCHOOL,50,0821,267,107,54,59,39,7,0.40074906367041196,0.20224719101123595,0.2209737827715356,0.14606741573033707,0.026217228464419477
PALM BEACH,GARDENS SCHOOL OF TECHNOLOGY ARTS INC,50,3961,218,42,58,61,34,24,0.1926605504587156,0.26605504587155965,0.2798165137614679,0.1559633027522936,0.11009174311926606
PALM BEACH,GLADE VIEW ELEMENTARY SCHOOL,50,1251,126,41,20,34,25,6,0.3253968253968254,0.15873015873015872,0.2698412698412698,0.1984126984126984,0.047619047619047616
PALM BEACH,"GLADES ACADEMY, INC",50,3382,167,63,45,30,25,4,0.3772455089820359,0.2694610778443114,0.17964071856287425,0.1497005988023952,0.023952095808383235
PALM BEACH,GOLDEN GROVE ELEMENTARY SCHOOL,50,2421,414,76,66,102,99,68,0.18357487922705315,0.15942028985507245,0.2463768115942029,0.2391304347826087,0.1642512077294686
PALM BEACH,GOVE ELEMENTARY SCHOOL,50,1241,328,152,80,54,33,11,0.4634146341463415,0.24390243902439024,0.16463414634146342,0.10060975609756098,0.03353658536585366
PALM BEACH,GRASSY WATERS ELEMENTARY,50,3351,414,123,75,111,82,25,0.2971014492753623,0.18115942028985507,0.26811594202898553,0.19806763285024154,0.06038647342995169
PALM BEACH,GREENACRES ELEMENTARY SCHOOL,50,0631,335,63,62,94,74,41,0.1880597014925373,0.18507462686567164,0.28059701492537314,0.2208955223880597,0.12238805970149254
PALM BEACH,GROVE PARK ELEMENTARY SCHOOL,50,1411,232,91,41,40,41,18,0.3922413793103448,0.17672413793103448,0.1724137931034483,0.17672413793103448,0.07758620689655173
PALM BEACH,H. L. JOHNSON ELEMENTARY SCHOOL,50,1761,374,80,50,91,95,60,0.21390374331550802,0.13368983957219252,0.24331550802139038,0.2540106951871658,0.16042780748663102
PALM BEACH,HAGEN ROAD ELEMENTARY SCHOOL,50,1421,347,79,79,88,64,36,0.2276657060518732,0.2276657060518732,0.25360230547550433,0.1844380403458213,0.1037463976945245
PALM BEACH,HAMMOCK POINTE ELEMENTARY SCHOOL,50,2081,472,89,71,113,110,89,0.1885593220338983,0.1504237288135593,0.23940677966101695,0.2330508474576271,0.1885593220338983
PALM BEACH,HERITAGE ELEMENTARY SCHOOL,50,2571,389,150,80,88,48,22,0.3856041131105398,0.20565552699228792,0.2262210796915167,0.12339331619537275,0.056555269922879174
PALM BEACH,HIDDEN OAKS K-8,50,0011,469,89,62,122,126,72,0.18976545842217485,0.13219616204690832,0.2601279317697228,0.26865671641791045,0.1535181236673774
PALM BEACH,HIGHLAND ELEMENTARY SCHOOL,50,0671,473,236,97,82,44,13,0.4989429175475687,0.20507399577167018,0.1733615221987315,0.09302325581395349,0.02748414376321353
PALM BEACH,HIGHRIDGE FAMILY CENTER,50,3024,11,0,0,0,0,0,0,0,0,0,0
PALM BEACH,HOPE-CENTENNIAL ELEMENTARY SCHOOL,50,0012,321,122,75,77,43,5,0.38006230529595014,0.2336448598130841,0.2398753894080997,0.13395638629283488,0.01557632398753894
PALM BEACH,HOWELL L. WATKINS MIDDLE SCHOOL,50,0121,686,330,175,130,44,12,0.48104956268221577,0.25510204081632654,0.18950437317784258,0.0641399416909621,0.01749271137026239
PALM BEACH,IMAGINE SCHOOLS CHANCELLOR CAMPUS,50,3381,624,114,125,164,154,66,0.18269230769230768,0.20032051282051283,0.26282051282051283,0.2467948717948718,0.10576923076923077
PALM BEACH,INDEPENDENCE MIDDLE SCHOOL,50,2621,798,120,116,225,184,155,0.15037593984962405,0.14536340852130325,0.2819548872180451,0.23057644110275688,0.19423558897243107
PALM BEACH,INDIAN PINES ELEMENTARY SCHOOL,50,1861,280,128,47,42,38,24,0.45714285714285713,0.16785714285714284,0.15,0.1357142857142857,0.08571428571428572
PALM BEACH,INDIAN RIDGE SCHOOL,50,2411,55,23,8,7,0,0,0.41818181818181815,0.14545454545454545,0.12727272727272726,0,0
PALM BEACH,J. C. MITCHELL ELEMENTARY SCHL,50,0931,389,108,75,83,73,49,0.2776349614395887,0.1928020565552699,0.2133676092544987,0.18766066838046272,0.12596401028277635
PALM BEACH,JEAGA MIDDLE SCHOOL,50,2701,840,405,209,158,48,23,0.48214285714285715,0.2488095238095238,0.1880952380952381,0.05714285714285714,0.02738095238095238
PALM BEACH,JERRY THOMAS ELEMENTARY SCHOOL,50,1651,366,93,58,76,87,55,0.2540983606557377,0.15846994535519127,0.20765027322404372,0.23770491803278687,0.15027322404371585
PALM BEACH,JOHN F. KENNEDY MIDDLE SCHOOL,50,0201,713,288,193,138,61,39,0.40392706872370265,0.270687237026648,0.1935483870967742,0.08555399719495091,0.0546984572230014
PALM BEACH,JUPITER ELEMENTARY SCHOOL,50,0071,420,102,75,122,72,50,0.24285714285714285,0.17857142857142858,0.2904761904761905,0.17142857142857143,0.11904761904761904
PALM BEACH,JUPITER FARMS ELEMENTARY SCHL,50,2091,299,20,32,64,90,92,0.06688963210702341,0.10702341137123746,0.2140468227424749,0.3010033444816054,0.3076923076923077
PALM BEACH,JUPITER MIDDLE SCHOOL,50,1731,1101,202,162,262,234,236,0.18346957311534967,0.14713896457765668,0.23796548592188918,0.2125340599455041,0.21435059037238874
PALM BEACH,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,50,1831,134,63,28,28,11,4,0.4701492537313433,0.208955223880597,0.208955223880597,0.08208955223880597,0.029850746268656716
PALM BEACH,L C SWAIN MIDDLE SCHOOL,50,0021,1289,528,283,307,132,44,0.40961986035686576,0.2195500387897595,0.23816912335143522,0.10240496508921644,0.03413498836307215
PALM BEACH,LAKE PARK ELEMENTARY SCHOOL,50,0141,184,49,30,51,36,17,0.266304347826087,0.16304347826086957,0.27717391304347827,0.1956521739130435,0.09239130434782608
PALM BEACH,LAKE SHORE MIDDLE SCHOOL,50,1232,647,242,158,157,71,17,0.3740340030911901,0.24420401854714066,0.2426584234930448,0.10973724884080371,0.02627511591962906
PALM BEACH,LAKE WORTH COMMUNITY MIDDLE,50,2131,1080,588,250,162,65,19,0.5444444444444444,0.23148148148148148,0.15,0.06018518518518518,0.017592592592592594
PALM BEACH,LANTANA ELEMENTARY SCHOOL,50,0751,198,70,37,45,36,10,0.35353535353535354,0.18686868686868688,0.22727272727272727,0.18181818181818182,0.050505050505050504
PALM BEACH,LANTANA MIDDLE SCHOOL,50,0761,661,241,158,165,85,17,0.36459909228441756,0.23903177004538578,0.24962178517397882,0.12859304084720122,0.025718608169440244
PALM BEACH,LIBERTY PARK ELEMENTARY SCHOOL,50,1871,438,197,87,70,63,20,0.4497716894977169,0.19863013698630136,0.1598173515981735,0.14383561643835616,0.045662100456621
PALM BEACH,LIMESTONE CREEK ELEM. SCHOOL,50,2031,500,53,56,107,133,152,0.106,0.112,0.214,0.266,0.304
PALM BEACH,LINCOLN ELEMENTARY SCHOOL,50,0211,183,86,38,37,19,3,0.46994535519125685,0.20765027322404372,0.20218579234972678,0.10382513661202186,0.01639344262295082
PALM BEACH,LOGGERS' RUN COMMUNITY MIDDLE SCHOOL,50,1751,875,116,159,226,201,175,0.13257142857142856,0.18171428571428572,0.2582857142857143,0.2297142857142857,0.2
PALM BEACH,LOXAHATCHEE GROVES ELEMENTARY,50,1901,283,76,47,70,59,30,0.26855123674911663,0.16607773851590105,0.24734982332155478,0.20848056537102475,0.10600706713780919
PALM BEACH,MANATEE ELEMENTARY SCHOOL,50,2241,571,72,89,151,152,109,0.12609457092819615,0.15586690017513136,0.26444833625218916,0.266199649737303,0.19089316987740806
PALM BEACH,MARSH POINTE ELEMENTARY,50,0661,434,18,33,68,152,163,0.041474654377880185,0.07603686635944701,0.15668202764976957,0.35023041474654376,0.37557603686635943
PALM BEACH,MEADOW PARK ELEMENTARY SCHOOL,50,0591,344,59,55,84,73,75,0.17151162790697674,0.15988372093023256,0.2441860465116279,0.21220930232558138,0.2180232558139535
PALM BEACH,MELALEUCA ELEMENTARY SCHOOL,50,1441,277,136,47,49,35,12,0.49097472924187724,0.16967509025270758,0.17689530685920576,0.1263537906137184,0.04332129963898917
PALM BEACH,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",50,3394,91,37,12,24,13,5,0.4065934065934066,0.13186813186813187,0.26373626373626374,0.14285714285714285,0.054945054945054944
PALM BEACH,MORIKAMI PARK ELEMENTARY SCHOOL,50,1951,381,3,10,54,115,167,0.007874015748031496,0.026246719160104987,0.14173228346456693,0.30183727034120733,0.43832020997375326
PALM BEACH,NEW HORIZONS ELEMENTARY SCHOOL,50,2051,333,102,51,82,65,34,0.3063063063063063,0.15315315315315314,0.24624624624624625,0.19519519519519518,0.1021021021021021
PALM BEACH,NORTH GRADE K-8,50,0681,378,150,56,68,62,43,0.3968253968253968,0.14814814814814814,0.17989417989417988,0.164021164021164,0.11375661375661375
PALM BEACH,NORTHBORO ELEMENTARY SCHOOL,50,0291,320,70,58,80,73,41,0.21875,0.18125,0.25,0.228125,0.128125
PALM BEACH,NORTHMORE ELEMENTARY SCHOOL,50,0271,273,112,57,62,29,13,0.41025641025641024,0.2087912087912088,0.2271062271062271,0.10622710622710622,0.047619047619047616
PALM BEACH,OKEEHEELEE MIDDLE SCHOOL,50,2151,1230,371,277,300,170,112,0.3016260162601626,0.2252032520325203,0.24390243902439024,0.13821138211382114,0.0910569105691057
PALM BEACH,OLYMPUS INTERNATIONAL ACADEMY,50,4030,146,57,43,24,11,11,0.3904109589041096,0.2945205479452055,0.1643835616438356,0.07534246575342465,0.07534246575342465
PALM BEACH,OMNI MIDDLE SCHOOL,50,1991,944,106,152,236,210,240,0.11228813559322035,0.16101694915254236,0.25,0.22245762711864406,0.2542372881355932
