district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
13,MIAMI-DADE,5971,NATHAN B. YOUNG ELEM. SCHOOL,04,47,298,38,45,17,30,4,4
13,MIAMI-DADE,5981,DR. EDWARD L. WHIGHAM ELEM.,04,80,314,63,19,19,26,25,11
13,MIAMI-DADE,5991,"CHARLES DAVID WYCHE, JR ELEMENTARY SCHOOL",04,85,301,40,39,21,20,15,5
13,MIAMI-DADE,6093,ACADEMY FOR INNOVATIVE EDUCATION,04,75,313,60,17,23,29,24,7
13,MIAMI-DADE,6281,THOMAS JEFFERSON BISCAYNE GRDN K-8 ACAD,04,61,301,46,33,21,36,7,3
13,MIAMI-DADE,6997,MATER ACADEMY VIRTUAL CHARTER SCHOOL,04,8,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,7001,MIAMI-DADE ONLINE ACADEMY-VIRTUAL INSTRUCTION,04,13,325,77,0,23,38,23,15
13,MIAMI-DADE,7004,MIAMI-DADE VIRTUAL HIGH SCHOOL FRANCHISE,04,77,308,52,26,22,26,19,6
13,MIAMI-DADE,7581,I PREPARATORY ACADEMY,04,69,328,90,1,9,32,41,17
13,MIAMI-DADE,8113,RESTART 500 ROLE MODELS,04,4,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,8151,ROBERT RENICK EDUCATIONAL CENTER,04,3,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,8931,RESTART PARKWAY,04,4,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,9732,BRUCIE BALL EDUCATIONAL CENTER,04,3,NA,NA,NA,NA,NA,NA,NA
14,DESOTO,0061,WEST ELEMENTARY SCHOOL,04,88,308,48,26,26,24,20,3
14,DESOTO,0081,MEMORIAL ELEMENTARY SCHOOL,04,115,308,45,24,30,25,16,4
14,DESOTO,0181,NOCATEE ELEMENTARY SCHOOL,04,62,308,52,31,18,27,18,6
14,DESOTO,7023,DESOTO VIRTUAL ACADEMY,04,1,NA,NA,NA,NA,NA,NA,NA
15,DIXIE,0041,OLD TOWN ELEMENTARY SCHOOL,04,72,316,67,17,17,21,38,8
15,DIXIE,0101,JAMES M. ANDERSON ELEMENTARY SCHOOL,04,68,311,53,25,22,29,15,9
16,DUVAL,0061,MATTIE V RUTHERFORD ALT ED CTR,04,3,NA,NA,NA,NA,NA,NA,NA
16,DUVAL,0121,WEST RIVERSIDE ELEMENTARY SCHOOL,04,40,313,43,28,30,10,13,20
16,DUVAL,0161,ORTEGA ELEMENTARY SCHOOL,04,56,309,52,25,23,16,21,14
16,DUVAL,0181,CENTRAL RIVERSIDE ELEM. SCHOOL,04,57,316,56,18,26,25,16,16
16,DUVAL,0191,RUTH N. UPSON ELEMENTARY SCHL,04,59,322,76,14,10,22,37,17
16,DUVAL,0201,FISHWEIR ELEMENTARY SCHOOL,04,71,326,80,13,7,20,37,24
16,DUVAL,0211,ANNIE R. MORGAN ELEMENTARY SCHOOL,04,40,286,18,65,18,13,5,0
16,DUVAL,0271,GRASP ACADEMY,04,40,285,8,68,25,8,0,0
16,DUVAL,0301,LORETTO ELEMENTARY SCHOOL,04,142,324,73,11,16,21,25,27
16,DUVAL,0371,HENRY F. KITE ELEMENTARY SCHOOL,04,47,303,38,38,23,21,9,9
16,DUVAL,0451,DINSMORE ELEMENTARY SCHOOL,04,113,316,66,13,20,29,21,16
16,DUVAL,0461,ARLINGTON ELEMENTARY SCHOOL,04,38,304,42,32,26,21,18,3
16,DUVAL,0481,THOMAS JEFFERSON ELEMENTARY,04,76,306,43,41,16,14,14,14
16,DUVAL,0511,WHITEHOUSE ELEMENTARY SCHOOL,04,70,311,57,26,17,30,19,9
16,DUVAL,0581,R L BROWN GIFTED AND TALENTED ACADEMY,04,34,304,41,32,26,29,9,3
16,DUVAL,0591,GARDEN CITY ELEMENTARY SCHOOL,04,63,297,32,48,21,17,14,0
16,DUVAL,0641,HOGAN-SPRING GLEN ELEMENTARY SCHOOL,04,65,296,26,51,23,8,12,6
16,DUVAL,0651,ATLANTIC BEACH ELEMENTARY SCHOOL,04,75,329,79,9,12,17,25,36
16,DUVAL,0681,VENETIA ELEMENTARY SCHOOL,04,59,313,58,29,14,22,25,10
16,DUVAL,0701,NORTH SHORE ELEMENTARY,04,117,297,31,51,18,14,14,3
16,DUVAL,0711,HENDRICKS AVENUE ELEMENTARY SCHOOL,04,90,319,67,16,18,21,23,22
16,DUVAL,0721,SPRING PARK ELEMENTARY SCHOOL,04,68,293,32,56,12,24,9,0
16,DUVAL,0761,SOUTHSIDE ESTATES ELEM. SCHOOL,04,49,301,37,39,24,16,14,6
16,DUVAL,0771,HYDE PARK ELEMENTARY SCHOOL,04,67,298,31,52,16,12,15,4
16,DUVAL,0781,BILTMORE ELEMENTARY SCHOOL,04,23,285,17,65,17,17,0,0
16,DUVAL,0791,RAMONA BOULEVARD ELEMENTARY SCHOOL,04,54,298,33,48,19,19,15,0
16,DUVAL,0801,SAN PABLO ELEMENTARY SCHOOL,04,73,324,81,5,14,38,18,25
16,DUVAL,0821,LOVE GROVE ELEMENTARY SCHOOL,04,46,295,35,50,15,22,11,2
16,DUVAL,0831,SAN JOSE ELEMENTARY SCHOOL,04,113,298,33,50,18,16,15,2
16,DUVAL,0841,BAYVIEW ELEMENTARY SCHOOL,04,43,299,30,30,40,21,7,2
16,DUVAL,0851,LAKE LUCINA ELEMENTARY SCHOOL,04,42,314,57,26,17,21,24,12
16,DUVAL,0871,ENGLEWOOD ELEMENTARY SCHOOL,04,60,297,38,45,17,23,12,3
16,DUVAL,0881,JOHN STOCKTON ELEMENTARY SCHOOL,04,75,323,72,16,12,21,25,25
16,DUVAL,0891,WOODLAND ACRES ELEMENTARY SCHL,04,75,286,12,71,17,5,3,4
16,DUVAL,0911,SALLYE B. MATHIS ELEMENTARY SCHOOL,04,40,298,28,40,33,18,8,3
16,DUVAL,0931,PINEDALE ELEMENTARY SCHOOL,04,47,305,49,34,17,28,17,4
16,DUVAL,0941,WINDY HILL ELEMENTARY SCHOOL,04,76,292,25,57,18,17,8,0
16,DUVAL,0951,RUTLEDGE H. PEARSON ELEMENTARY SCHOOL,04,42,305,38,38,24,21,12,5
16,DUVAL,0971,CEDAR HILLS ELEMENTARY SCHOOL,04,79,296,33,53,14,16,14,3
16,DUVAL,0981,TIMUCUAN ELEMENTARY SCHOOL,04,66,299,30,47,23,14,12,5
16,DUVAL,0991,HIGHLANDS ELEMENTARY SCHOOL,04,54,299,33,43,24,19,11,4
16,DUVAL,1061,LONG BRANCH ELEMENTARY SCHOOL,04,43,292,21,60,19,9,9,2
16,DUVAL,1131,WAYMAN ACADEMY OF THE ARTS,04,17,298,29,47,24,24,6,0
16,DUVAL,1161,SADIE T. TILLIS ELEMENTARY SCHOOL,04,73,300,36,40,25,22,10,4
16,DUVAL,1211,TIGER ACADEMY,04,39,298,38,46,15,26,13,0
16,DUVAL,1221,GLOBAL OUTREACH CHARTER ACADEMY,04,122,293,22,55,23,11,10,2
16,DUVAL,1231,DUVAL CHARTER SCHOLARS ACADEMY,04,53,302,42,40,19,13,25,4
16,DUVAL,1241,NORTHWESTERN LEGENDS ELEMENTARY,04,73,288,18,59,23,12,4,1
16,DUVAL,1251,"SOMERSET ACADEMY-ELEMENTARY, EAGLE CAMPUS",04,52,307,42,31,27,21,15,6
16,DUVAL,1271,KIPP V.O.I.C.E ACADEMY,04,79,292,20,62,18,14,4,3
16,DUVAL,1281,SUSIE E. TOLBERT ELEMENTARY SCHOOL,04,77,299,35,42,23,16,14,5
16,DUVAL,1291,RIVER CITY SCIENCE ELEMENTARY ACADEMY,04,99,322,74,9,17,23,35,15
16,DUVAL,1321,DUVAL CHARTER AT BAYMEADOWS,04,138,316,69,14,17,35,22,12
16,DUVAL,1371,SEACOAST CHARTER ACADEMY,04,64,310,61,23,16,27,28,6
16,DUVAL,1411,J. ALLEN AXSON ELEM SCHOOL,04,56,322,68,14,18,18,25,25
16,DUVAL,1421,CHAFFEE TRAIL ELEMENTARY,04,136,300,37,46,18,19,13,4
16,DUVAL,1441,JACKSONVILLE BEACH ELEMENTARY SCHOOL,04,115,339,97,2,2,14,35,48
16,DUVAL,1501,NEW BERLIN ELEMENTARY SCHOOL,04,204,315,63,20,17,25,25,13
16,DUVAL,1542,JOHN E. FORD K-8 SCHOOL,04,52,308,50,29,21,23,15,12
16,DUVAL,1581,GEORGE WASHINGTON CARVER ELEM.,04,45,298,20,38,42,11,4,4
16,DUVAL,1591,PINE FOREST ELEMENTARY SCHOOL,04,91,315,63,22,15,25,22,15
16,DUVAL,1601,WATERLEAF ELEMENTARY,04,110,319,69,16,15,23,30,16
16,DUVAL,1611,BARTRAM SPRINGS ELEMENTARY,04,171,323,78,8,14,35,25,19
16,DUVAL,1621,R. V. DANIELS ELEMENTARY SCHL,04,40,311,55,28,18,20,18,18
16,DUVAL,1631,RUFUS E. PAYNE ELEMENTARY SCHOOL,04,33,306,39,39,21,15,18,6
16,DUVAL,1691,S. A. HULL ELEMENTARY SCHOOL,04,27,307,48,30,22,26,19,4
16,DUVAL,1811,HOSPITAL AND HOMEBOUND,04,2,NA,NA,NA,NA,NA,NA,NA
16,DUVAL,2021,REYNOLDS LANE ELEMENTARY SCHL,04,47,293,23,55,21,13,6,4
16,DUVAL,2031,KINGS TRAIL ELEMENTARY SCHOOL,04,47,294,28,51,21,11,13,4
16,DUVAL,2051,PICKETT ELEMENTARY SCHOOL,04,30,298,27,43,30,20,3,3
16,DUVAL,2061,BROOKVIEW ELEMENTARY SCHOOL,04,72,303,39,39,22,24,10,6
16,DUVAL,2081,PARKWOOD HEIGHTS ELEMENTARY SCHOOL,04,55,299,40,47,13,29,5,5
16,DUVAL,2091,HOLIDAY HILL ELEMENTARY SCHOOL,04,102,312,55,29,16,22,22,12
16,DUVAL,2171,DON BREWER ELEMENTARY SCHOOL,04,111,298,36,49,15,23,10,4
16,DUVAL,2181,SAN MATEO ELEMENTARY SCHOOL,04,86,321,70,14,16,29,21,20
16,DUVAL,2201,"MARTIN LUTHER KING, JR ELEMENTARY SCHOOL",04,44,297,23,45,32,9,14,0
16,DUVAL,2211,NORMANDY VILLAGE ELEMENTARY SCHOOL,04,57,303,42,35,23,21,18,4
16,DUVAL,2221,GREENFIELD ELEMENTARY SCHOOL,04,92,304,47,38,15,18,21,8
16,DUVAL,2251,SEABREEZE ELEMENTARY SCHOOL,04,87,319,64,16,20,28,21,16
16,DUVAL,2261,CRYSTAL SPRINGS ELEM. SCHOOL,04,156,305,46,35,20,22,13,10
16,DUVAL,2271,MAYPORT ELEMENTARY SCHOOL,04,58,305,40,38,22,17,17,5
16,DUVAL,2291,JACKSONVILLE HEIGHTS ELEMENTARY SCHOOL,04,102,296,33,45,22,15,17,2
16,DUVAL,2301,BEAUCLERC ELEMENTARY SCHOOL,04,110,304,43,38,19,24,11,8
16,DUVAL,2311,KERNAN TRAIL ELEMENTARY SCHOOL,04,105,314,62,20,18,24,29,10
16,DUVAL,2321,CHIMNEY LAKES ELEMENTARY SCHL,04,135,312,55,25,20,24,19,12
16,DUVAL,2331,LONE STAR ELEMENTARY SCHOOL,04,65,318,66,18,15,22,31,14
16,DUVAL,2341,HIDDEN OAKS ELEMENTARY SCHOOL,04,34,319,68,24,9,24,24,21
16,DUVAL,2351,FORT CAROLINE ELEMENTARY SCHL,04,81,301,42,37,21,21,12,9
16,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,04,66,308,50,30,20,27,20,3
16,DUVAL,2391,SABAL PALM ELEMENTARY SCHOOL,04,117,312,59,26,15,27,21,10
16,DUVAL,2401,ARLINGTON HEIGHTS ELEMENTARY SCHOOL,04,36,297,36,44,19,17,17,3
16,DUVAL,2421,LOUIS S. SHEFFIELD ELEMENTARY SCHOOL,04,116,312,58,23,19,28,21,9
16,DUVAL,2431,GREGORY DRIVE ELEMENTARY SCHOOL,04,78,301,36,38,26,19,13,4
16,DUVAL,2451,CROWN POINT ELEMENTARY SCHOOL,04,118,307,48,33,19,22,17,9
16,DUVAL,2461,NEPTUNE BEACH ELEMENTARY SCHOOL,04,112,322,77,12,12,29,25,22
16,DUVAL,2471,ANCHOR ACADEMY,04,53,312,58,25,17,26,23,9
16,DUVAL,2491,GREENLAND PINES ELEM. SCHOOL,04,88,314,63,24,14,24,26,13
16,DUVAL,2501,PINE ESTATES ELEMENTARY SCHOOL,04,40,299,38,43,20,28,8,3
16,DUVAL,2511,TWIN LAKES ACADEMY ELEM SCHOOL,04,151,307,54,31,15,25,23,5
16,DUVAL,2551,ENTERPRISE LEARNING ACADEMY,04,118,312,52,20,28,26,13,13
16,DUVAL,2571,ALIMACANI ELEMENTARY SCHOOL,04,105,318,66,17,17,24,27,15
16,DUVAL,2581,MANDARIN OAKS ELEMENTARY SCHOOL,04,146,317,68,18,13,25,27,17
16,DUVAL,2621,ANDREW A. ROBINSON ELEMENTARY SCHOOL,04,103,299,30,41,29,13,15,3
16,DUVAL,2631,ABESS PARK ELEMENTARY SCHOOL,04,81,311,46,20,35,25,12,9
16,DUVAL,2641,CHET'S CREEK ELEMENTARY SCHOOL,04,171,319,71,15,14,26,30,15
16,DUVAL,2691,BISCAYNE ELEMENTARY SCHOOL,04,134,306,49,31,19,25,19,4
16,DUVAL,2701,OCEANWAY ELEMENTARY SCHOOL,04,105,304,44,32,24,26,14,4
16,DUVAL,2741,WESTVIEW K-8,04,105,299,32,43,25,18,12,2
16,DUVAL,5371,FLORIDA CYBER CHARTER ACADEMY,04,49,302,41,43,16,29,8,4
16,DUVAL,5401,SEASIDE COMMUNITY CHARTER SCHOOL,04,54,316,59,20,20,22,26,11
16,DUVAL,5411,DUVAL CHARTER SCHOOL AT WESTSIDE,04,87,297,34,52,14,16,16,2
16,DUVAL,5441,RIVER CITY SCIENCE ACADEMY INNOVATION SCHOOL,04,66,312,59,21,20,33,18,8
16,DUVAL,5511,DUVAL CHARTER SCHOOL AT MANDARIN,04,83,319,65,19,16,22,25,18
16,DUVAL,5551,DUVAL CHARTER SCHOOL AT SOUTHSIDE,04,96,313,63,21,17,34,20,8
16,DUVAL,5591,DUVAL CHARTER SCHOOL AT FLAGLER CENTER,04,109,319,70,17,14,22,34,14
16,DUVAL,5601,RIVER CITY SCIENCE ACADEMY AT MANDARIN,04,93,319,68,17,15,19,29,19
16,DUVAL,5611,BRIDGEPREP ACADEMY,04,52,301,38,38,23,25,12,2
16,DUVAL,5621,DUVAL CHARTER SCHOOL AT COASTAL,04,140,309,54,25,21,27,19,8
16,DUVAL,5631,SEASIDE CHARTER K-8 SCHOOL,04,63,314,57,16,27,27,22,8
16,DUVAL,5711,SEASIDE CHARTER NORTH CAMPUS,04,41,296,32,54,15,22,7,2
16,DUVAL,5761,SAN JOSE PRIMARY SCHOOL,04,41,293,17,54,29,7,5,5
16,DUVAL,5801,CORNERSTONE CLASSICAL ACADEMY,04,88,321,69,11,19,19,35,15
16,DUVAL,5831,JACKSONVILLE CLASSICAL ACADEMY,04,69,304,45,38,17,23,14,7
16,DUVAL,5841,RIVER CITY SCIENCE ACADEMY INTRACOASTAL,04,70,324,74,7,19,20,30,24
16,DUVAL,5881,SAN JOSE CYBER,04,1,NA,NA,NA,NA,NA,NA,NA
16,DUVAL,5901,KIPP JACKSONVILLE K-12,04,81,282,11,72,17,6,5,0
16,DUVAL,5961,JACKSONVILLE CLASSICAL ACADEMY EAST,04,26,303,35,38,27,23,8,4
16,DUVAL,5971,GLOBAL OUTREACH ACADEMY INTERCOASTAL,04,25,309,60,24,16,24,32,4
16,DUVAL,7023,DUVAL VIRTUAL INSTRUCTION ACADEMY,04,79,300,33,39,28,18,11,4
16,DUVAL,9001,DUVAL DISTRICT OFFICE,04,5,NA,NA,NA,NA,NA,NA,NA
17,ESCAMBIA,0021,HELLEN CARO ELEMENTARY SCHOOL,04,103,317,68,17,15,30,30,8
17,ESCAMBIA,0031,JIM ALLEN ELEMENTARY SCHOOL,04,102,313,62,17,22,29,25,7
17,ESCAMBIA,0051,BELLVIEW ELEMENTARY SCHOOL,04,67,304,40,36,24,25,10,4
17,ESCAMBIA,0101,BRATT ELEMENTARY SCHOOL,04,63,314,60,16,24,33,19,8
17,ESCAMBIA,0111,BRENTWOOD ELEMENTARY SCHOOL,04,62,305,39,39,23,24,11,3
17,ESCAMBIA,0191,N. B. COOK ELEMENTARY SCHOOL,04,69,320,67,9,25,22,33,12
17,ESCAMBIA,0211,ACHIEVE ACADEMY AT MCMILLIAN,04,10,279,10,90,0,0,10,0
17,ESCAMBIA,0231,CORDOVA PARK ELEMENTARY SCHOOL,04,89,321,69,9,22,22,25,21
17,ESCAMBIA,0271,ENSLEY ELEMENTARY SCHOOL,04,58,303,33,41,26,14,17,2
17,ESCAMBIA,0291,FERRY PASS ELEMENTARY SCHOOL,04,76,308,49,24,28,28,20,1
17,ESCAMBIA,0361,MONTCLAIR ELEMENTARY SCHOOL,04,38,300,32,50,18,24,5,3
17,ESCAMBIA,0371,MYRTLE GROVE ELEMENTARY SCHOOL,04,50,308,52,20,28,30,20,2
17,ESCAMBIA,0381,NAVY POINT ELEMENTARY SCHOOL,04,62,302,50,35,15,34,10,6
17,ESCAMBIA,0391,OAKCREST ELEMENTARY SCHOOL,04,47,292,28,57,15,19,6,2
17,ESCAMBIA,0441,PINE MEADOW ELEMENTARY SCHOOL,04,108,321,72,11,17,27,32,13
17,ESCAMBIA,0451,PLEASANT GROVE ELEMENTARY SCHL,04,75,317,64,16,20,27,29,8
17,ESCAMBIA,0461,SCENIC HEIGHTS ELEMENTARY SCHL,04,130,314,58,21,21,25,17,16
17,ESCAMBIA,0471,O. J. SEMMES ELEMENTARY SCHOOL,04,19,297,26,53,21,21,0,5
17,ESCAMBIA,0491,SHERWOOD ELEMENTARY SCHOOL,04,74,305,45,27,28,30,12,3
17,ESCAMBIA,0501,A. K. SUTER ELEMENTARY SCHOOL,04,98,323,70,7,22,23,22,24
17,ESCAMBIA,0551,WARRINGTON ELEMENTARY SCHOOL,04,32,301,34,41,25,16,9,9
17,ESCAMBIA,0572,C. A. WEIS ELEMENTARY SCHOOL,04,51,301,41,37,22,24,14,4
17,ESCAMBIA,0581,WEST PENSACOLA ELEMENTARY SCHL,04,60,306,43,27,30,22,15,7
17,ESCAMBIA,0602,REINHARDT HOLM ELEMENTARY SCHOOL,04,46,300,39,41,20,20,15,4
17,ESCAMBIA,0771,LINCOLN PARK ELEMENTARY SCHOOL,04,32,299,25,44,31,19,3,3
17,ESCAMBIA,0863,LONGLEAF ELEMENTARY SCHOOL,04,76,310,54,24,22,30,13,11
17,ESCAMBIA,0921,L. D. MCARTHUR ELEMENTARY SCHL,04,85,318,73,7,20,40,25,8
17,ESCAMBIA,0924,HOPE HORIZON AT JUDY ANDREWS CENTER,04,4,NA,NA,NA,NA,NA,NA,NA
17,ESCAMBIA,0933,HOSPITAL & HOMEBOUND,04,1,NA,NA,NA,NA,NA,NA,NA
17,ESCAMBIA,0941,BEULAH ELEMENTARY SCHOOL,04,167,316,61,15,24,22,26,14
17,ESCAMBIA,1201,R. C. LIPSCOMB ELEMENTARY SCHL,04,126,317,65,17,18,21,27,17
17,ESCAMBIA,1241,BLUE ANGELS ELEMENTARY SCHOOL,04,115,316,64,15,21,24,26,14
17,ESCAMBIA,1261,MOLINO PARK ELEMENTARY,04,74,322,76,8,16,27,35,14
17,ESCAMBIA,1281,GLOBAL LEARNING ACADEMY,04,39,304,49,26,26,33,15,0
17,ESCAMBIA,1311,KINGSFIELD ELEMENTARY SCHOOL,04,136,317,66,14,20,24,29,13
17,ESCAMBIA,2104,JACKIE HARRIS PREPARATORY ACAD,04,16,301,31,31,38,19,13,0
17,ESCAMBIA,2106,"BYRNEVILLE ELEMENTARY SCHOOL, INC.",04,31,311,65,19,16,39,26,0
17,ESCAMBIA,2108,"PENSACOLA BEACH ELEMENTARY SCHOOL, INC",04,19,329,89,5,5,16,42,32
17,ESCAMBIA,7001,ESCAMBIA VIRTUAL INSTRUCTION PROGRAM,04,9,NA,NA,NA,NA,NA,NA,NA
18,FLAGLER,0022,BUNNELL ELEMENTARY SCHOOL,04,177,309,53,27,20,24,22,7
18,FLAGLER,0051,RYMFIRE ELEMENTARY SCHOOL,04,154,307,47,29,23,19,20,8
18,FLAGLER,0061,IMAGINE SCHOOL AT TOWN CENTER,04,94,312,59,24,17,26,19,14
18,FLAGLER,0131,LEWIS E. WADSWORTH ELEMENTARY,04,126,313,64,22,13,29,22,13
18,FLAGLER,0201,OLD KINGS ELEMENTARY SCHOOL,04,170,318,62,21,17,19,26,17
18,FLAGLER,0301,BELLE TERRE ELEMENTARY SCHOOL,04,220,312,56,27,17,24,23,10
18,FLAGLER,7023,FLAGLER VIRTUAL INSTRUCTION KG-5,04,9,NA,NA,NA,NA,NA,NA,NA
19,FRANKLIN,0091,FRANKLIN COUNTY SCHOOL,04,47,307,47,26,28,21,15,11
19,FRANKLIN,9009,APALACHICOLA BAY CHARTER SCHOOL,04,41,312,44,12,44,20,10,15
20,GADSDEN,0052,WEST GADSDEN MIDDLE SCHOOL,04,47,299,36,43,21,19,17,0
20,GADSDEN,0091,HAVANA MAGNET SCHOOL,04,46,299,28,43,28,20,9,0
20,GADSDEN,0101,GADSDEN ELEMENTARY MAGNET SCHOOL,04,11,317,64,9,27,36,18,9
20,GADSDEN,0151,CHATTAHOOCHEE ELEMENTARY SCHL,04,21,293,24,57,19,10,14,0
20,GADSDEN,0201,STEWART STREET ELEMENTARY SCHL,04,61,288,13,69,18,8,3,2
20,GADSDEN,0211,JAMES A. SHANKS MIDDLE SCHOOL,04,56,290,11,64,25,9,2,0
20,GADSDEN,9104,CROSSROAD ACADEMY,04,37,308,43,27,30,19,19,5
20,GADSDEN,9106,GADSDEN CENTRAL ACADEMY,04,1,NA,NA,NA,NA,NA,NA,NA
21,GILCHRIST,0032,BELL ELEMENTARY SCHOOL,04,89,320,63,15,22,24,13,26
21,GILCHRIST,0041,TRENTON ELEMENTARY SCHOOL,04,108,317,68,9,23,31,30,6
22,GLADES,0051,MOORE HAVEN ELEMENTARY SCHOOL,04,52,303,40,31,29,21,17,2
22,GLADES,0055,WEST GLADES SCHOOL,04,59,309,47,27,25,17,24,7
22,GLADES,0056,"PEMAYETV EMAHAKV CHARTER ""OUR WAY SCHOOL""",04,39,316,56,13,31,28,21,8
23,GULF,0022,WEWAHITCHKA ELEMENTARY SCHOOL,04,64,311,48,28,23,17,20,11
23,GULF,0051,PORT ST. JOE ELEMENTARY SCHOOL,04,67,307,45,25,30,24,21,0
24,HAMILTON,0041,HAMILTON COUNTY ELEMENTARY SCHOOL,04,75,307,40,31,29,16,17,7
25,HARDEE,0011,HILLTOP ELEMENTARY SCHOOL,04,44,304,45,27,27,27,18,0
25,HARDEE,0041,BOWLING GREEN ELEMENTARY SCHOOL,04,42,303,36,33,31,21,10,5
25,HARDEE,0061,ZOLFO SPRINGS ELEMENTARY SCHOOL,04,85,309,54,26,20,25,27,2
25,HARDEE,0081,PIONEER CAREER ACADEMY,04,1,NA,NA,NA,NA,NA,NA,NA
25,HARDEE,0091,WAUCHULA ELEMENTARY SCHOOL,04,90,312,60,18,22,29,22,9
25,HARDEE,0111,NORTH WAUCHULA ELEMENTARY SCHL,04,80,310,48,19,34,28,14,6
25,HARDEE,7004,HARDEE VIRTUAL FRANCHISE,04,1,NA,NA,NA,NA,NA,NA,NA
26,HENDRY,0151,LABELLE ELEMENTARY SCHOOL,04,76,301,32,46,22,12,16,4
26,HENDRY,0161,WESTSIDE ELEMENTARY SCHOOL,04,85,302,34,40,26,18,11,6
26,HENDRY,0162,EASTSIDE ELEMENTARY SCHOOL,04,91,307,43,31,26,23,16,3
26,HENDRY,0171,CENTRAL ELEMENTARY SCHOOL,04,88,310,51,23,26,27,18,6
26,HENDRY,0191,COUNTRY OAKS ELEMENTARY SCHOOL,04,135,306,44,35,21,23,16,5
26,HENDRY,0192,EDWARD A. UPTHEGROVE ELEM.,04,75,311,55,20,25,28,24,3
26,HENDRY,7001,DIGITAL ACADEMY OF FLORIDA,04,233,304,41,33,26,23,13,6
27,HERNANDO,0052,BROOKSVILLE ELEMENTARY SCHOOL,04,105,309,53,24,23,28,22,4
27,HERNANDO,0161,WESTSIDE ELEMENTARY SCHOOL,04,85,306,51,29,20,32,14,5
27,HERNANDO,0171,EASTSIDE ELEMENTARY SCHOOL,04,117,302,37,34,29,21,11,4
27,HERNANDO,0211,SPRING HILL ELEMENTARY SCHOOL,04,158,314,59,18,23,23,25,11
27,HERNANDO,0231,JOHN D. FLOYD ELEMENTARY SCHOOL,04,160,310,52,26,23,22,18,12
27,HERNANDO,0252,PINE GROVE ELEMENTARY SCHOOL,04,167,306,43,34,24,21,16,6
27,HERNANDO,0261,DELTONA ELEMENTARY SCHOOL,04,144,311,55,22,23,28,22,6
27,HERNANDO,0271,MOTON ELEMENTARY SCHOOL,04,70,311,56,24,20,23,30,3
27,HERNANDO,0321,SUNCOAST ELEMENTARY SCHOOL,04,152,310,52,25,23,34,14,4
27,HERNANDO,0341,CHOCACHATTI ELEMENTARY SCHOOL,04,129,320,72,8,20,33,26,13
27,HERNANDO,0371,CHALLENGER K-8 SCHOOL OF SCIENCE AND MATH,04,159,324,80,4,16,28,33,19
27,HERNANDO,0381,EXPLORER K-8,04,163,301,35,39,26,18,14,2
27,HERNANDO,0392,WINDING WATERS K-8,04,176,303,36,39,24,20,10,6
27,HERNANDO,4522,GULF COAST ELEMENTARY SCHOOL,04,34,320,74,15,12,32,21,21
27,HERNANDO,7004,HERNANDO ESCHOOL VIRTUAL FRANCHISE,04,2,NA,NA,NA,NA,NA,NA,NA
28,HIGHLANDS,0015,MEMORIAL ELEMENTARY SCHOOL,04,89,310,53,20,27,25,18,10
28,HIGHLANDS,0031,LAKE COUNTRY ELEMENTARY SCHOOL,04,98,315,61,15,23,31,20,10
28,HIGHLANDS,0051,WOODLAWN ELEMENTARY SCHOOL,04,137,308,48,22,30,29,12,7
28,HIGHLANDS,0061,PARK ELEMENTARY SCHOOL,04,68,315,59,16,25,22,32,4
28,HIGHLANDS,0071,CRACKER TRAIL ELEM. SCHOOL,04,110,312,55,20,25,24,17,15
28,HIGHLANDS,0081,FRED WILD ELEMENTARY SCHOOL,04,85,303,40,32,28,20,16,4
28,HIGHLANDS,0101,AVON ELEMENTARY SCHOOL,04,97,308,46,28,26,26,11,9
28,HIGHLANDS,0211,LAKE PLACID ELEMENTARY SCHOOL,04,71,310,55,18,27,30,18,7
28,HIGHLANDS,0291,SUN 'N LAKE ELEMENTARY SCHOOL,04,87,315,62,21,17,24,28,10
28,HIGHLANDS,7023,HIGHLANDS VIRTUAL SCHOOL,04,2,NA,NA,NA,NA,NA,NA,NA
28,HIGHLANDS,9007,THE ACADEMY AT YOUTH CARE LANE,04,2,NA,NA,NA,NA,NA,NA,NA
29,HILLSBOROUGH,0005,WARREN HOPE DAWSON ELEMENTARY,04,158,309,56,30,15,29,17,9
29,HILLSBOROUGH,0009,BELMONT ELEMENTARY SCHOOL,04,136,306,46,32,22,24,15,7
29,HILLSBOROUGH,0011,DOROTHY C YORK PK-8 MAGNET SCHOOL,04,134,319,73,13,14,29,28,16
29,HILLSBOROUGH,0042,FOREST HILLS ELEMENTARY SCHOOL,04,100,293,21,51,28,9,12,0
29,HILLSBOROUGH,0051,SHEEHY ELEMENTARY SCHOOL,04,50,290,16,64,20,8,6,2
29,HILLSBOROUGH,0054,CORR ELEMENTARY SCHOOL,04,110,302,38,41,21,17,20,1
29,HILLSBOROUGH,0056,DAVIS ELEMENTARY SCHOOL,04,91,299,35,48,16,21,10,4
